"['Mar 1, 2016']","There are a few extensions in the marketplace for Vim, however Vim key bindings is still such a hot request in User Voice. Can VS Code / Vim users chime in on what is currently missing?",
"['Mar 1, 2016']",ping @jasonyueyang,
"['Mar 1, 2016']","Looking at this extension, there seems to be some solid work done and a good community around it. Commits going through today and a roadmap of work to be done.",['https://github.com/VSCodeVim/Vim']
"['Mar 1, 2016']","The ones that exist are pretty poor at this point, not even usable. I use VIM and in Visual Studio VsVim, and I can't even use the extensions that exist for VsCode.",
"['Mar 1, 2016']",@kellyelton have you opened bugs on their extension? They seem to be pretty responsive and have closed a number of issues.,
"['Mar 1, 2016']","There are some severe limitations with that extension's implementation that make it difficult to operate. I have been fumbling around without Vim bindings to avoid the quirks for now, but I won't be able to stay with VSCode for long this way. As I recall, auto-closing of brackets, auto-complete, and snippet completion (including emmet), all fail in some way. Also, some essential motions are missing.I'll try to get around to actually producing a complete list if someone else doesn't get to it first. For reference, Atom's current Vim plugin is spot on.",
"['Mar 1, 2016']","I've used that one and this and sadly they are not even close to completion, some mention issues with whats available in the API in regards to keybindings. I use VsVim daily and its not even close.Another issue IMO is there are at least 3 implementations, would be much better if it becomes one so everyone can work together. Maybe you guys can make this happen.",
"['Mar 1, 2016']","Well I don't even use VsCode, this one is kind of a blocker for me. Also, it's just not far enough along to address any work that I currently do either. So no, I haven't opened any tickets, I figured I'd just throw in my two cents that what exists is not even good enough to install.This is actually an issue for lots of editors I've tried recently. The only good vim experience outside of vim is VsVim.",
"['Mar 1, 2016']",@NickClark that list would be excellent. @Beatusvir good suggestion and I hope to help this happen.,
"['Mar 1, 2016']","And in case you were not already aware  , this is a critical issue for adoption. I'm the only one at my company that uses it right now, others opt for Atom based purely on the Vim support.",
"['Mar 1, 2016']","I don't use VSCode either (yet) as it has no benefits to me over my current Vim setup. The only thing I am very interested in using it with is reliable cross-platform C# and ASP.Net development. The current C# integration with Vim sucks.To everyone here using Atom - I wonder what features it has that rival the ""real"" vim with an appropriate set of plugins?","['https://camo.githubusercontent.com/eabac3e85c0c154d63b917f4465a0253671fbb91/687474703a2f2f692e696d6775722e636f6d2f5070574f4162532e706e67', 'https://camo.githubusercontent.com/eabac3e85c0c154d63b917f4465a0253671fbb91/687474703a2f2f692e696d6775722e636f6d2f5070574f4162532e706e67']"
