"Apr 18, 2017","VSCode Version: Insider (daily latest, 1.12.0)OS Version: Mac OS X 10.12.4Steps to Reproduce:I've nvm, node, and npm installed the current version in the system.Open Code InsiderOpen any existing JavaScript (ES) node project, warning appears:""Could not install typings files for JS/TS language features. Please ensure that NPM is installed""",
"Apr 18, 2017",Can you please share the output from running:$ which npm$ npm --versionin your terminal,
"Apr 19, 2017","Same error➜  ~ which npm/usr/local/bin/npm➜  ~ npm --version4.0.5That said, I don't use TS.  The error led me here.",
"Apr 19, 2017","TypeScript powers both our JavaScript and TypeScript language features.To diagnose this, can you please try collecting the tsserver log:Set ""typescript.tsserver.log"": ""verbose"",Restart VSCode and reproduce the issueRun the TypeScript: Open TS Server log file command and share the log fileAlso reveal the location of the log file in the finder. There should be a ti-xxx.log file next to it with information about typings installWarning: The TypeScript log may include information from your workspace, including file paths and source code. If you have any concerns about posting this publicly on Github, just let me know and we can arrange something else. On our side, we only use these logs to investigate issues like this",
"Apr 19, 2017","having the same issue with code-insiders and n node manager.however, I think its related to this issue #10876 and if I open from the CLI, the issue does not persist.","['https://github.com/microsoft/vscode/issues/10876', 'https://github.com/microsoft/vscode/issues/10876']"
"Apr 20, 2017","I've opened microsoft/TypeScript#15287 to track typings install issues when using n/nvm. If you run into this, as a workaround, try fully restarting VSCode. If you are running from the command prompt, also restart that. This should ensure that VSCode is using the current PATH. (#23649 tracks re-reading the environment for each new VSCode window)@DrkCoater / TheSisb Are you using n or nvm? Can you also try restarting VSCode fully to see if you are also running into a PATH issue","['https://github.com/microsoft/TypeScript/issues/15287', 'https://github.com/microsoft/TypeScript/issues/15287', 'https://github.com/microsoft/vscode/issues/23649', 'https://github.com/microsoft/vscode/issues/23649']"
"Apr 20, 2017","My npm is in path actually, although I'm also using nvm. I have already restarted my machine as well as Code fully serval times. The warning still coming up. I think it only happened since an update some time last week, it didn't happen before. thankswhich npm:~/.nvm/versions/node/v7.8.0/bin/npmnpm --version4.2.0",
"Apr 20, 2017","And I found this related log message from the tsserver.log according to your procedures:Info 29   Received response: {""kind"":""event::initializationFailed"",""message"":""Command failed: npm install types-registry""}Info 30   event: {""seq"":0,""type"":""event"",""event"":""typesInstallerInitializationFailed"",""body"":{""message"":""Command failed: npm install types-registry""}}",
"Apr 24, 2017","Yes, we added this warning message recently to catch cases just like this. When typescript cannot find npm, automatic typing acquisition will not work.  #25112 added a way to disable this warning if it is getting in the way.@DrkCoater Can you open the developer console (Help -&gt; Toggle Developer Tools) and evaluate process.env['PATH'] in the console. I suspect that nvm's path is not in there.If this is the case, try running code from the command line to ensure the proper PATH is picked up. #15452 and #23649 both track ensuring that we load the proper environment when launching VSCode","['https://github.com/microsoft/vscode/issues/15452', 'https://github.com/microsoft/vscode/issues/15452', 'https://github.com/microsoft/vscode/issues/23649', 'https://github.com/microsoft/vscode/issues/23649']"
"Apr 24, 2017",@joaomoreno Any thoughts on ensuring we pick up the PATH from a user's .bashrc?,
"Apr 25, 2017","We already do it.@DrkCoater saysI think it only happened since an update some time last week, it didn't happen before.And I agree with him. This already happened to me twice, and only after an update. So it has something to do with how Squirrel reinitialises the app once updated. For sure it didn't happen before lazyEnv was introduced. cc @jrieken",
"Apr 25, 2017","For sure it didn't happen before lazyEnv was introduced. cc @jriekenWhat make you so sure about that? The only thing we do while lazyEnv is working is loading code, the extension host gets its environment only when being started",
"Apr 25, 2017",A feeling. It could also be a coincidence that this message appeared at around roughly the same time.,
"Apr 25, 2017","@mjbvz FYI, for process.env['PATH'], my path is actually there:/.../bin:/.../.nvm/versions/node/v7.8.0/bin:/usr/local/bin:/usr/bin:/bin:/usr/sbin:/sbin:/opt/X11/binmy node executable is at: /.../.nvm/versions/node/v7.8.0/bin",
"Apr 26, 2017","And I agree with him. This already happened to me twice, and only after an update. So it has something to do with how Squirrel reinitialises the app once updated. For sure it didn't happen before lazyEnv was introduced. cc @jriekenEven after an update, if I quite and re-open the app normally the issues persists.  If I open from the CLI, then it will go away and my PATH is correct.",
"Apr 26, 2017","VSCode Version: Code - Insiders 1.12.0-insider (48ae6e3, 2017-04-26T06:32:53.505Z)OS Version: Linux x64 3.13.0-108-genericExtensions: noneThis reproduces after each start from the dock on Ubuntu. ATA still works afterwards, probably from the existing .d.ts cache. process.env['PATH'] is missing n's path that is added in .bashrc.The reason for this is process.env['VSCODE_CLI'] being set, which makes shellEnv.ts skip getUnixShellEnvironment(). I don't see why that is set though. When I open a (non-VSCode) terminal VSCODE_CLI is not set.",
"Apr 27, 2017","The reason for this is process.env['VSCODE_CLI'] being set,Whooot ",
"Apr 27, 2017",@joaomoreno @jrieken @Tyriar Any idea why process.env['VSCODE_CLI'] might be set on my when starting from the dock in Ubuntu? ATA not working will be annoying to JavaScript users.,
"Apr 27, 2017",This should only be set when launching via scripts/code.[sh|bat]. I see a reference in cli.ts of which @joaomoreno might know more?,
"Apr 27, 2017",I have no clue. Something must be setting it in your system... Weird.,
"Apr 27, 2017","VSCODE_CLI is set for the window when it's launched from the CLI https://github.com/Microsoft/vscode/blob/c5df2b09b339868e3ae1dcec907fa793a14bc79e/src/vs/code/node/cli.ts#L42, ie. retain the shell environment.I accepted a pull request this iteration that changed the desktop entry to launch through the CLI: #24523, #10091So reading through these issues it looks like here is what is going on:#10091 bin/ was added to the desktop entry to support people who started something like fish/tmux in their .bashrc which breaks vscode.#24961 (this issue) has a path that's needed by ATA set up in .bashrc.The obvious fix here is to move the ATA PATH setup to .bash_profile which is run when logging in for Linux. Thoughts?","['https://github.com/microsoft/vscode/issues/10091', 'https://github.com/microsoft/vscode/issues/10091', 'https://github.com/microsoft/vscode/issues/24961', 'https://github.com/microsoft/vscode/issues/24961']"
"Apr 27, 2017","We don't do anything specific to set up ATA. All we need is a PATH that has npm  somewhere.On my Mac and Ubuntu test machines at least, nvm only added itself to the ~/.bashrc and not to the ~/.bash_profile",
"Aug 31, 2017",@bernljung What are the permissions on /usr/sbin/npm? Are you running as root?,
"Aug 31, 2017","@chrmarti I'm not running as root, in fact OS X Sierra makes it hard to even edit /usr/bin and the likes due to System Integrity Protection...Permissions are 755 with root:wheel as owner.",
"Aug 31, 2017",@bernljung Your previous comment says /usr/sbin which is usually only used by root. Was that a typo? How did you install npm there?,
"Aug 31, 2017",I've tried both. Npm is installed in /usr/local/bin/npm and then symlinked to /usr/bin/npm and /usr/sbin/npm. (for VSC testing only),
"Sep 8, 2017","I'm still getting this issue on v1.16 running on Antergos.Running which npm in the integrated terminal outputs: /home/viktor/.nvm/versions/node/v8.4.0/bin/npm. I have set my typescript.npm setting to this path, but it didn't fix the issue. I have also tried running VS Code from bash, but it didn't help.Here is my ti log file (I changed the extension to txt, because GitHub doesn't support upload for .log): ti-6028.txt",
"Sep 8, 2017","Thanks @viktor-wolf! I've opened microsoft/TypeScript#18344 to track this failure. Can you please try running ""/home/viktor/.nvm/versions/node/v8.4.0/bin/npm"" install --ignore-scripts types-registry on the command line and posting the output to the new issue","['https://github.com/viktor', 'https://github.com/microsoft/TypeScript/issues/18344', 'https://github.com/microsoft/TypeScript/issues/18344']"
"Sep 13, 2017","The only way I can get this to work is by launching VS Code via the command line, https://code.visualstudio.com/docs/setup/mac. If I open it from the Dock on OS X, it always gives this error, even when adding ""typescript.npm"": ""/usr/local/bin/npm""","['https://code.visualstudio.com/docs/setup/mac', 'https://code.visualstudio.com/docs/setup/mac']"
"Sep 17, 2017","@nickytonline Thanks for the tip. I tried launching Code from CLI and it didn't show the error. After that initial CLI launch I no longer get it even when I launch from a shortcut. However, I'm not sure if the underlying problem got fixed, since I still have the types-registry error in my ts log.",
"Sep 18, 2017","@viktor-wolf, I'll check my logs when I have a chance to see if it still persisted.",
"Sep 26, 2017","Actually, disregard my previous comment. I just went to change some preferences and I noticed that the typescript check was disabled (""typescript.check.npmIsInstalled"": false). I must have misclicked on the ""Don't check again"" option at some point without noticing. After removing this setting I started getting the warning again, whether I run Code from terminal or not.",
"Oct 5, 2017","Still have the problem with new version 1.16.1What should I do? @mjbvz$ /Users/angel/.nvm/versions/node/v8.5.0/bin/npm  install --ignore-scripts types-registrynpm ERR! path /Users/angel/abx/node_modules/.staging/types-registry-38e9fd4a/npm ERR! code EISDIRnpm ERR! errno -21npm ERR! syscall opennpm ERR! EISDIR: illegal operation on a directory, open '/Users/angel/abx/node_modules/.staging/types-registry-38e9fd4a/'npm ERR! A complete log of this run can be found in:npm ERR!     /Users/angel/.npm/_logs/2017-10-05T16_57_51_693Z-debug.log",
"Oct 5, 2017",I've just updated tsc from 2.5.2 to 2.5.3 and the warning seems gone now...,
"Oct 5, 2017",I upgraded typescript to 2.5.3 and am still seeing this.,
"Oct 5, 2017",I also moved npm higher (to the left) in the PATH var. maybe it did the trick... seeing it again. wierd. I restarted VSC trice and only the third time I got this message again.,
"Oct 5, 2017","Having the issue too, VSCode 1.6.1, npm 4.6.1, typescript 2.5.3, running on Debian.",
"Oct 5, 2017",and its gone again. just restarted VSC like 8 times. my guess is it sends a request to the typings repository. and probably because of the load gets no/error response. shows a wrong error though.,
"Oct 5, 2017",I temporarily solved it by running sudo npm install -g types-registry,
"Oct 5, 2017","I just ran into this issue.  I also had an issue running:npm install -g --ignore-scripts types-registryI created the .staging directory manually, then the npm install was successful and the message went away:mkdir -p ~/.nvm/versions/node/v8.6.0/lib/node_modules/.stagingVersion 1.17.0-insiderf6ef4be",
"Oct 5, 2017","Could not install typings files for JavaScript language features. Please ensure that NPM is installed or configure 'typescript.npm' in your user settingsI've just got this warning on my VSCode (1.16.1 updated few weeks ago) after updating npm from 5.4.2 to 5.5.1 with npm update -g. My settings are default (i think):""typescript.npm"": null,""typescript.check.npmIsInstalled"": true,",
"Oct 5, 2017",Got back to npm 5.4.2 with npm install -g npm@latest and warning stopped showing up :),
"Oct 5, 2017","Started getting this as well with the stock node 8.6.0 and stock npm 5.3.0 installed via the Node.js installer.In TS Server log:Info 34   [15:4:27.228] Received response: {""kind"":""event::initializationFailed"",""message"":""Command failed: npm install --ignore-scripts types-registry""}Info 35   [15:4:27.228] event: {""seq"":0,""type"":""event"",""event"":""typesInstallerInitializationFailed"",""body"":{""message"":""Command failed: npm install --ignore-scripts types-registry""}}Of important note is that we use internal npm registry at work (not sure what's the provider, but it's not NPM Inc.) so my ~/.npmrc:; My private settings for public npm;//registry.npmjs.org/:{auth stuff}; Work settingsregistry=http://{internal corp npm repo}_auth={auth info}email={email}When I use the public one VSCode works fine. When I comment out the public one and use the internal one I get the error. This used to work without issues forever, so not sure what happened all of a sudden to cause it. It seems types-registry package was updated 48 minutes ago. So it may be a case where the mirror is lagging behind in getting it / syncing with the public npm. I will keep an eye on this and see if it goes away out of the blue, which may indicate this is the issue. Just posting so others may be aware that this could be the cause if they're using a private mirror or some similar setup.[EDIT] Update. The error went away after a little while as our mirror picked up the new types-registry",
"Oct 17, 2017",Any idea why this issue is closed?  I get the same error on a fresh install of VSC.  I'm using nvm via linux subsystem (Ubuntu) on Win 10,
"Oct 17, 2017","@jasonpolites Please open a new issue if you don't see this working. Also, have you looked through the documentation on this: https://code.visualstudio.com/Docs/languages/javascript#_fixing-npm-not-installed-warning-for-automatic-type-acquisition",
"Oct 17, 2017",I will open a new issue as I've run out of things to try (including the aforementioned docs).  Thanks!,
"Nov 8, 2017",I'm also getting this error message. Can anyone give instructions in plain english how to fix this?,
"Nov 8, 2017","Locking this issue. Please see our documentation on solving this problem.If you still have problems after following the steps in the docs, please open a new issue",
"Apr 18, 2017","VSCode Version: Insider (daily latest, 1.12.0)OS Version: Mac OS X 10.12.4Steps to Reproduce:I've nvm, node, and npm installed the current version in the system.Open Code InsiderOpen any existing JavaScript (ES) node project, warning appears:""Could not install typings files for JS/TS language features. Please ensure that NPM is installed""",
