"['Jun 12, 2016']","VSCode Version: 1.2.0OS Version: Windows 8Steps to Reproduce:Install VS Code 1.2.0 and open first time while connected to internetTurn off data connectionTry to restart VS Code (it does not open at all, either from shortcuts or exe)",
"['Jun 12, 2016']",@johnnyPescarul any output when you try to run code --verbose from the command line in this case?,
"['Jun 15, 2016']","@bpasero Sorry for the late reply, I didn't see the notification. I tried running ""code --verbose"" from command line and still nothing, not even one line. As soon as I connect to the internet, it works. I tried re-installing multiple times but I have the same behavior. I tried to replicate on a Windows 7 machine, but was not able to (so it seems to be limited to my Windows 8 machine).",
"['Jun 15, 2016']","@johnnyPescarul does it return immediately when running ""code --verbose""?",
"['Jun 15, 2016']","@bpasero when I run it, it starts the process but it then hangs. It must be something early on since nothing is displayed with verbose flag on. Are there any logs generated?",
"['Jun 15, 2016']",@johnnyPescarul any chance you could find out all the processes that we are able to spawn? this might get us closer to see where it hangs.@joaomoreno could this be an issue with creating a connection to the shared process if you are offline?,
"['Jun 15, 2016']",@bpasero Why the shared process? The window doesn't even seem to open...,
"['Jun 15, 2016']",@joaomoreno the shared process (to my understanding) gets created from the main side. we have seen super funky behaviour when sending telemetry where the entire VM stops in some DNS lookup. Maybe the main side stops in a similar situation trying to establish a connection to the shared process.,
"['Jun 15, 2016']","Very unlikely. The main process doesn't even connect to it, simply spawns it. It would only block if fork blocks... and even then the user would read '### VSCode main.js ###' in his console.",
"['Jun 15, 2016']","I tried again to see if any processes are actually started, but no VSCode process is being started at all, when trying to start in offline mode. Unfortunately I don't have another Windows 8 machine to try and see if I can replicate the issue.",
"['Jun 16, 2016']",@johnnyPescarul can you run code --version and see output?,
"['Jun 16, 2016']","@bpasero it is version 1.2.0Again, if the laptop is offline, the code --version doesn't even work (nothing is displayed).",
"['Jun 16, 2016']","Wow, that seems to indicate a problem with Electron unless I am mistaken because we use Electron as node, correct @joaomoreno @Tyriar ?",
"['Jun 16, 2016']","code --version is one of the first things that is checked. Literally the CLI process parses args and checks help and version in an ELectron process where ATOM_SHELL_INTERNAL_RUN_AS_NODE=1.Here is code.cmd:@echo offsetlocalset VSCODE_DEV=set ATOM_SHELL_INTERNAL_RUN_AS_NODE=1call ""%~dp0..\@@NAME@@.exe"" ""%~dp0..\resources\\app\\out\\cli.js"" %*endlocalWhich calls into cli.ts:export function main(args: string[]): TPromise&lt;void&gt; {    const argv = parseArgs(args);    if (argv.help) {        console.log(helpMessage);    } else if (argv.version) {        console.log(pkg.version);    } else ...other cases...    return TPromise.as(null);}main(process.argv.slice(2))    .then(() =&gt; process.exit(0))    .then(null, err =&gt; {        console.error(err.stack ? err.stack : err);        process.exit(1);    });",['https://github.com/Microsoft/vscode/blob/master/src/vs/code/node/cli.ts']
"['Jun 21, 2016']",I have noticed this problem as well. Opening two visual studio code instances by running code --verbose twice has resulted in the second instance opening/starting correctly.,
"['Jul 11, 2016']",Can confirm this exact same behaviour when running on Windows 10.Putting my laptop in flight mode (as I was on a plane) meant that none of the processes were able to spawn. This means the issue is easily reproducible for me.Running code --version or code --help while offline returns immediately without any processes spawning:Running either command as soon as I was tethered back on solid ground was fine:,
"['Jul 11, 2016']",Can you try to see if a bare Electron app starts at least? Try with:latest: https://github.com/electron/electron/releases/tag/v1.2.6our version: https://github.com/electron/electron/releases/tag/v0.37.6,"['https://github.com/electron/electron/releases/tag/v1.2.6', 'https://github.com/electron/electron/releases/tag/v1.2.6', 'https://github.com/electron/electron/releases/tag/v0.37.6', 'https://github.com/electron/electron/releases/tag/v0.37.6']"
"['Jul 11, 2016']","I can confirm the same behaviour with the Electron app itself; both versions exhibited the same behaviour.For reference, I downloaded the following two packages and just tried running electron.exe from a PS window (most similar example I could make to the reported behaviour above):electron-v1.2.6-win32-x64 (latest Win x64 binary)electron-v0.37.6-win32-x64 (Win x64 binary)Thanks for helping me/us narrow it down so quickly!Shall we make an issue on electron? I couldn't find anything in their issues list so far.UPDATE: I found the following issue on the Atom Shell forum.For the moment, might it be worth adding something to the VS Code project documentation so that we don't surprise/disappoint more people trying to use the editor without an internet connection?","['https://discuss.atom.io/t/atom', 'https://discuss.atom.io/c/electron']"
"['Jul 11, 2016']",@PHeonix25 please report this to https://github.com/atom/electron,"['https://github.com/PHeonix25', 'https://github.com/atom/electron', 'https://github.com/atom/electron']"
