"Feb 8, 2018","VSCode Version:  1.20.0OS Version:  win7 SP1 X64Steps to Reproduce:1.When I use ctrl+~ open the terminal, can't input anything in the terminal2.And I also find when I right-click  a folder， the option [open in the terminal ]  is instead of [open in the cmd], but  my ""terminal.integrated.shell.window has been config to  powershell.exe3.It happened after I updated to the latest version.4.It cannot be solved after restarting the system or vscode.5.The powershell outside is working normally.Does this issue occur when all extensions are disabled?: Yes",
"Feb 8, 2018",i also have this problem,
"Feb 8, 2018","Does it show when you toggle the terminal (ctrl+`, ctrl+`) or zoom in and out (ctrl++, ctrl+-)?",
"Feb 8, 2018",Also are there any errors in the devtools console (Help &gt; Toggler Developer Tools),
"Feb 9, 2018","@Tyriar  I can use these shortcuts to toggle the terminal or zoom in and out.  Devtools have no error, there are a warning:Ctrl+Alt+ keybindings should not be used by default under Windows.",
"Feb 9, 2018","I tried to specify powershell and git-bash, reinstall vscode, restart computer, ban all extensions. terminal still no response.",
"Feb 9, 2018",mark！,
"Feb 9, 2018",mark,
"Feb 10, 2018",revert to last version，reinstall 1.19.2the terminal will show again版本 1.19.2提交 490ef76日期 2018-01-10T15:55:03.538ZShell 1.7.9渲染器 58.0.3029.110Node 7.9.0架构 x64,
"Feb 13, 2018","@Tyriar'Does it show when you toggle the terminal (ctrl+, ctrl+) or zoom in and out (ctrl++, ctrl+-)?'A:   It shows with a block where I can input nothing.'Also are there any errors in the devtools console (Help &gt; Toggler Developer Tools)'A:  Yes,but i seems has no relation with terminal.After disabling these extensions.3.The problem disapperred for one day(I did nothing) . But it(the problem) appear again today(I did nothing),and I have no idea about that.版本 1.20.0提交 c63189d日期 2018-02-07T17:09:39.780ZShell 1.7.9渲染器 58.0.3029.110Node 7.9.0架构 x64",
"Feb 18, 2018","Seems like a System Permissions issue.Find Code.exe in the installation path, check run as administrator and back to normal.",
"Feb 18, 2018","@woshiguabi not the case for me. Even running as admin still doesn't fix it. (On insiders anyway)Okay so, disabling compatibility mode seems to fix it, regardless of if run is administrator is enabled or not.",
"Feb 18, 2018","Okay so, disabling compatibility mode seems to fix it, regardless of if run is administrator is enabled or not.@bitcrazed FYI, this might be another Windows regression",
"Feb 22, 2018","@woshiguabi   good, thank you",
"Feb 22, 2018","Been noticing this as well. It's weird though because the terminal will work fine for a bit and I can run node commands, ionic commands, etc. I'll minimize code or drag to a new window and terminal disappears. I can get it back by clicking the garbage can and re-opening the terminal with Ctrl+J",
"Feb 22, 2018","This is really difficult to track down without a repro. If anyone has specific repro steps, please share.Thanks.",
"Jan 23, 2019","Add this to your settings.json""terminal.integrated.shellArgs.windows"": [""-NoLogo""]",
"Feb 3, 2019","Wonder if this is related to to the issue.  I recently started experiencing an empty terminal on win 10, while pressing enter reveals the prompt.  I've noticed that there is a vertical scroll bar.  If I make the terminal window large/tall enough(half my screen) then a new terminal shows the prompts as expected without a scroll bar.  Not a show stopper, wondering if the experience is similar/repeatable for anyone here.",
"Feb 4, 2019","@dougal83 it's a Windows 10 bug: #57803, press enter once or twice to see your prompt","['https://github.com/dougal83', 'https://github.com/microsoft/vscode/issues/57803', 'https://github.com/microsoft/vscode/issues/57803']"
"Feb 6, 2019","I have the same problem. My VS Code: 1.30.2 (user setup).Please stop commenting here if you're on Windows 10, you're seeing a bug in Windows that is fixed in the next version #57803.How long to wait this next version?","['https://github.com/microsoft/vscode/issues/57803', 'https://github.com/microsoft/vscode/issues/57803']"
"Feb 7, 2019","Please stop commenting here if you're on Windows 10, you're seeing a bug in Windows that is fixed in the next version #57803.版本: 1.31.0 (system setup)提交: 7c66f58日期: 2019-02-05T22:35:56.624ZElectron: 3.1.2Chrome: 66.0.3359.181Node.js: 10.2.0V8: 6.6.346.32OS: Windows_NT x64 10.0.17763this version not fix","['https://github.com/microsoft/vscode/issues/57803', 'https://github.com/microsoft/vscode/issues/57803']"
"Mar 11, 2019",I am on windows 1809 17763.316 The bug is still here.Will preview versions solve this ?,
