"<relative-time class=""no-wrap"" datetime=""2015-11-25T22:07:22Z"">Nov 25, 2015</relative-time>","In PHP files there is no html tags auto completion, please add.<hr/>EDIT 9/13/2018 @egamma: VS Code provides only basic support for PHP, but there are powerful PHP extensions available in the market place:<a href=""https://marketplace.visualstudio.com/items?itemName=felixfbecker.php-intellisense"" rel=""nofollow"">PHP IntelliSense<a href=""https://marketplace.visualstudio.com/items?itemName=bmewburn.vscode-intelephense-client"" rel=""nofollow"">PHP Intelephence.This feature should be provided by these extensions (Intelephence actually already does support it). Please give these extensions a try and help to make them better by filing issues and pull requests.This issue has lost focus and turned into a discussion whether VS Code should provide PHP support out of box. However, as with many other language like C#, C++, Go, Python, Rust we do not want to bundle PHP with VS Code but rather rely on our great extension ecosystem. I´m therefore closing this issue.",
"<relative-time class=""no-wrap"" datetime=""2015-11-26T01:49:20Z"">Nov 26, 2015</relative-time>","Sounds reasonable. The HTML tag intellisense providers are located <a href=""https://github.com/Microsoft/vscode/blob/master/src/vs/languages/html/common/htmlTags.ts"">here, it might just be a matter of hooking that module up to the PHP code. Also insuring they are only available when outside &lt;?php tags, if I remember how PHP works correctly.",['https://github.com/Microsoft/vscode/blob/master/src/vs/languages/html/common/htmlTags.ts']
"<relative-time class=""no-wrap"" datetime=""2015-11-26T08:51:14Z"">Nov 26, 2015</relative-time>",@Tyriar outside &lt;?php tags means what? Are they availabe when outside &lt;?php ?&gt; tags in PHP files?,
"<relative-time class=""no-wrap"" datetime=""2015-11-26T09:06:34Z"">Nov 26, 2015</relative-time>","Outside &lt;?php ?&gt; is HTML, inside is PHP. So the HTML auto complete should only be available outside the &lt;?php ?&gt; tags.",
"<relative-time class=""no-wrap"" datetime=""2015-11-26T09:12:14Z"">Nov 26, 2015</relative-time>","@Tyriar But now they are not available outside the &lt;?php ?&gt; tags in .php files, maybe they are only available in .html files.",
"<relative-time class=""no-wrap"" datetime=""2015-12-07T23:24:47Z"">Dec 7, 2015</relative-time>","Please add this feature quickly, I think it's a basic feature, thank you guys.",
"<relative-time class=""no-wrap"" datetime=""2015-12-08T11:28:46Z"">Dec 8, 2015</relative-time>",@osjn thanks for helping us with the prioritization by commenting. An even better way to help us would be a Pull Request with an implementation.,
"<relative-time class=""no-wrap"" datetime=""2016-03-04T17:24:47Z"">Mar 4, 2016</relative-time>","Maybe it is just me, but I think it would be cool if intellisense was available inside of php strings as well.",
"<relative-time class=""no-wrap"" datetime=""2016-03-09T13:33:27Z"">Mar 9, 2016</relative-time>","An upvote from me too. This feature is needed, please.",
"<relative-time class=""no-wrap"" datetime=""2016-04-19T06:19:31Z"">Apr 19, 2016</relative-time>",Almost every PHP developer will need this feature in order to pick VSCode as their primary editor.We need this issue to be fixed in order to target more developers.Yesterday I tried bumping my head against this problem but unfortunately my lack of TypeScript skills are holding me back to help you on this issue.,
"<relative-time class=""no-wrap"" datetime=""2016-04-29T23:15:04Z"">Apr 29, 2016</relative-time>",I need this!,
"<relative-time class=""no-wrap"" datetime=""2016-04-29T23:25:59Z"">Apr 29, 2016</relative-time>",Same. Simply +1000,
"<relative-time class=""no-wrap"" datetime=""2016-05-05T09:05:35Z"">May 5, 2016</relative-time>","I'm unable to help, but another +1000 from me. HTML/CSS/JS in PHP is common as a mixed file. I've tried full Visual Studio + VS.php - also not supported. I keep wondering why is this overlooked in every Microsoft development tool that supposedly supports PHP. Yes, PHP support is there, but is useless if we don't have IntelliSense (code completition &amp; code suggestions) for HTML/CSS/JS as well.Same goes for JS blocks &amp; inline CSS in HTML.<br/>If I define in settings.json:<br/>""files.associations"": {""*.php"": ""html""},<br/>... than PHP IntelliSense (obviously) does not work, and HTML kicks in. But inline-CSS by using style="" ...something... ""; does not offer any CSS properties when writing in between quotes of style attribute.<br/>Likewise, if I start a &lt;script&gt; block, you won't get IntelliSense for JS, while opening .js file reacts normally.I do support suggestion that (if it's easier):&lt;?php ... ?&gt; should start the PHP IntelliSenseoutside &lt;?php ... ?&gt; should start HTML IntelliSense<br/>but alsoinside &lt;style&gt; ... &lt;/style&gt; and style="" .... "" should start CSS IntelliSenseinside &lt;script ... &gt; and &lt;script&gt; ... &lt;/script&gt; should start JS IntelliSenseAlso, if possible, a suggestion by @TheColorRed should be considered, meaning if you are inside<br/>&lt;?php ... ?&gt; but are writing a string eg $string=""..."" than it should consider turning HTML IntelliSense as well. Thing is, PHP devs often use something like:<br/>&lt;?php<br/>$something=""test"";<br/>echo ""&lt;div&gt;&lt;a href=""http://sample.com""&gt;This is a "".$something.""&lt;/a&gt;&lt;/div&gt;"";<br/>$continue = ""coding here ... etc"";<br/>?&gt;<br/>..  to avoid doing blocks with opening/closing php tags all the time, like:<br/>&lt;?php<br/>$something=""test""; ?&gt;<br/>&lt;div&gt;<br/>&lt;a href=""http://sample.com""&gt;This is a &lt;?php echo $something; ?&gt;&lt;/a&gt;<br/>&lt;/div&gt;<br/>&lt;?php<br/>$continue = ""coding here ... etc"";<br/>?&gt;Also @egamma , while we don't mean to sound ungrateful or lazy, smug comments don't do much help either, if one of us was competent and knowledgeable enough to code it ourselves - I'm sure we'd do it. Unfortunately - I am not :-/ But if I can help in any other way I'd be glad to (not just by commenting with suggestions, but testing, or whatever).I hope that there IS a consensus that this feature should exist, and that current PHP support without it is only a partial support for the most PHP devs.P.S. And again, not to sound as a critic - I really like VS Code so far, and am most thankful to everyone that contributed and keep contributing to this wonderful project!EDIT:<br/>Would simply including/referencing one .ts file to another work?<br/>E.g. in /languages/php/common/php.ts<br/>include: /languages/html/common/html.ts<br/>include: /languages/css/common/css.ts<br/>include: ...While there could be some overlap with the tag/attribute/function names nothing comes to my mind at the moment... And for IntelliSense it's non-issue I think as each would have different icon, only color coding could be messed in such cases... Am I missing something else?",
"<relative-time class=""no-wrap"" datetime=""2016-05-17T06:53:10Z"">May 17, 2016</relative-time>","if this is not getting added, then i have to switch editor, right now i use 2 editors...",
"<relative-time class=""no-wrap"" datetime=""2016-05-17T09:36:21Z"">May 17, 2016</relative-time>","Please, how can I deactivate de HTML IntelliSense when I'm working with a PHP?This option is a nightmare, because I can't tab in a variable because automatically create a XML/HTML tag.I don't mix my PHP code with the HTML, and I will not make this error ever, please, at least add the option to deactivate it in PHP ""mode"".",
"<relative-time class=""no-wrap"" datetime=""2016-05-17T13:19:44Z"">May 17, 2016</relative-time>","For PHP you should try crane intellisense <a href=""https://marketplace.visualstudio.com/items?itemName=HvyIndustries.crane"" rel=""nofollow"">https://marketplace.visualstudio.com/items?itemName=HvyIndustries.crane",
"<relative-time class=""no-wrap"" datetime=""2016-06-14T17:05:42Z"">Jun 14, 2016</relative-time>","@TheColorRed Crane Intellisense has the problem.  It's by far the most popular VS Code PHP extension, so I guess this is what most people are reporting their problem with.",
"<relative-time class=""no-wrap"" datetime=""2016-07-03T10:00:23Z"">Jul 3, 2016</relative-time>","same here, we need auto-completion for CSS/JS in HTML. Otherwise, switching to Monaco is no real option :-)",
"<relative-time class=""no-wrap"" datetime=""2016-07-17T11:27:31Z"">Jul 17, 2016</relative-time>",I've just tried vscode but lacking of this feature just stop me using this IDE. Please provide this feature as it a must have feature for every IDE.<br/>Thank you in advanced.,
"<relative-time class=""no-wrap"" datetime=""2018-06-11T18:40:52Z"">Jun 11, 2018</relative-time>","@SharakPL explain? Read the 3 year old DEAD thread, It will explain to you it ain't gonna happen.",
"<relative-time class=""no-wrap"" datetime=""2018-06-14T02:24:37Z"">Jun 14, 2018</relative-time>","@bsienn It's there with emnet, html on php is using emnet, try to learn it.. <a href=""https://docs.emmet.io/"" rel=""nofollow"">https://docs.emmet.io/ please... it's working anyway...","['https://github.com/bsienn', 'https://docs.emmet.io/', 'https://docs.emmet.io/']"
"<relative-time class=""no-wrap"" datetime=""2018-06-14T12:24:55Z"">Jun 14, 2018</relative-time>","@bsienn explain me this then: why you giving up should be a reason to close this issue?@benyaminl emmet is fine, but it only works when I create new tags. It's useless when I need to edit tags i.e. <a href=""#issuecomment-359139115"">add some attributes to a link, because there's still no intellisense for html in php files",
