"Nov 20, 2015","You can provide a portable version of it? Or to support the configuration file or plug-sync to the cloud;Otherwise, each computer must be installed once, configured once. . It is a waste of time;Thank you",
"Nov 20, 2015",There are portable versions of Code for every platform. Including Windows.,
"Nov 20, 2015",I dont think we are portable until we allow to specify the directory where data should go (including extensions). Reopening.,
"Nov 28, 2015","Indeed. This is a requirement for people like me, switching from laptop to desktop very often: entire workflow is on an external ssd drive, not relying on local machine storage. As with other portable apps, basically all data pertaining to the app (code, config, any extension)should reside in a single folder, and use relative folders so that that folder can be moved around and app starts up and operate the same.Thks.",
"Dec 1, 2015","Another thing I noticed is that deleted items are moved to the Trash bin (on win 7). That's also not portable, as it means deleted items will be left on the current machine when moving to another one.",
"Dec 1, 2015",Nice catch :),
"Dec 1, 2015",Thanks ;) Maybe you can have a look at #851. It's somehow related in that it deals where Code data is stored.Cheers,"['https://github.com/microsoft/vscode/issues/851', 'https://github.com/microsoft/vscode/issues/851']"
"Mar 9, 2016","Problems reported above still remain, but here is a portable download for Windows:Win32 stable: https://code.visualstudio.com/docs?dv=winzip",
"Apr 15, 2016",Any chance that the insider builds can be made available as a zip file as well? I tried this URL and got a 404: https://code.visualstudio.com/Docs/?dv=winzip&amp;build=insiders,
"Apr 15, 2016",There ya go: https://vscode-update.azurewebsites.net/latest/win32-archive/insider,
"Apr 15, 2016","FYI after #3068 you will be able to make vscode mostly portable by downloading the zip and using the --user-data-dir flag to specify a readable location. That sets the user configuration directory, however extensions will still look in the same spot.","['https://github.com/microsoft/vscode/issues/3068', 'https://github.com/microsoft/vscode/issues/3068']"
"Apr 23, 2016","Is there a way to get portable configs? In other words, get my badass conf'd VS Code at my work computer to my other computers without manually installing everything?",
"Apr 23, 2016",@enjikaka there are a few issues related to that:Create a portable 'extensions' file #4875Merge .vscode and .config/Code #3884Settings sync #2743,"['https://github.com/microsoft/vscode/issues/4875', 'https://github.com/microsoft/vscode/issues/4875', 'https://github.com/microsoft/vscode/issues/3884', 'https://github.com/microsoft/vscode/issues/3884', 'https://github.com/microsoft/vscode/issues/2743', 'https://github.com/microsoft/vscode/issues/2743']"
"May 5, 2016","@Tyriar I think we are good, the extensions location can be set via extensionHomePath",
"May 5, 2016","Could somebody sum up all this in a readable fashion ? I downloaded the insider zip and tried to launch vs code with --user-data-dir without success (does not prompt anything)This is a must have for such a lightweight editor (as ST, it's going to sit in my dropbox ;) )",
"May 5, 2016",@RDeluxe have same issue,
