231550,Support SVN 1 5 change lists ,3
165951,TabbedProperties Provide extensibility removing tab section Build ID M20060921 0945Steps Reproduce 1 Try remove preexisting tab existing property section information would like able override preexisting tab given properties section Currently way remove existing tab One way solve problem could provide extension point th ,3
443886,provide detailed JDT service status messages ,3
353343,copy paste file package explorer leads end position lies outside document range file leads issueSimple file Demo aj default package project AJP ordinary stuff Selected Demo aj package explorer copy paste asks new name take default CopyOfDemo org eclipse text edits MalformedTreeException End position lies outside document rangejava 178 java 743 java 151 java 534 java 403 java 411 java 93 java 161 java 154 java 186 java 278 java 1 java 102 java 39 java 728 java 2344 java 4861 java 105 java 119 java 278 java 258 java 2344 java 306 java 223 java 106 java 39 java 728 java 2344 java 4861 java 106 java 464 java 372 java 759 java 70 java 756 java 2642 java 191 java 151 java 68 java 1341 java 273 java 275 java 251 java 498 java 119 java 476 java 508 java 169 java 468 java 786 java 885 java 567 java 508 java 123 java 84 java 1069 java 4124 java 1457 java 1480 java 1465 java 1494 java 1490 java 2570 java 2354 java 600 java 1963 java 5470 objc msgSendSuper Native Method java 220 java 2092 java 2255 java 5532 objc msgSendSuper Native Method java 4986 java 5135 objc msgSend Native Method java 128 java 3607 java 2696 java 2660 java 2494 java 674 java 332 java 667 java 149 java 123 java 196 java 110 java 79 java 344 java 179 invoke0 Native Method java 39 java 25 java 597 java 622 java 577 java 1410 file attached ,3
530184,model ServiceSequence elements manually written code inside ,3
279842,consider calling updateTaskFromTaskData TasksUiInternal createAndOpenNewTask ,2
249659,override method 1 5 Override Implement Methods allow use return type subclass ,5
521431,ID H4KUS Version 3 0 5 I20160701 1700SVN Client org eclipse team svn connector svnkit18 5 0 3 I20160701 1700 SVN 1 8 1 SVNKit 1 8 12 r10533 v20160129 0158JVM Properties java runtime name Java TM SE Runtime Environment java runtime version 1 8 0 91 b15 java vendor Oracle Corporation line separator java class version 52 0 os name Windows 7 os arch amd64 user country US os version 6 1 eclipse commands os win32 ws win32 arch x86 64 showsplash launcher C sts bundle sts 3 7 3 RELEASE STS exe name STS launcher library C sts bundle sts 3 7 3 RELEASE plugins org eclipse equinox launcher win32 win32 x86 64 1 1 300 v20150602 1417 eclipse 1611 dll startup C sts bundle sts 3 7 3 RELEASE plugins org eclipse equinox launcher 1 3 100 v20150511 1540 jar launcher overrideVmargs exitdata 2064 64 product org springsource sts ide vm C ProgramData Oracle Java javapath javaw exe java version 1 8 0 91 file separator java vm info mixed mode path separator user timezone America Chicago user language en java vm name Java HotSpot TM 64 Bit Server VM file encoding Cp1252 java lang NullPointerExceptionjava lang NullPointerExceptionjava 467 java 2219 java 79 java 92 java 82 java 96 java 730 java 700 java 700 java 246 java 102 java 497 java 103 endElement Unknown Source scanEndElement Unknown Source next Unknown Source next Unknown Source next Unknown Source scanDocument Unknown Source parse Unknown Source parse Unknown Source parse Unknown Source parse Unknown Source parse Unknown Source java 948 java 913 java 220 java 498 java 399 java 387 java 863 java 360 java 1340 java 848 java 105 java 286 java 94 java 61 java 1 java 20 java 21 java 1235 java 294 java 1199 java 1710 java 182 java 240 java 118 java 156 java 233 java 105 java 64 java 82 java 104 java 99 java 82 java 104 java 99 java 82 java 40 java 104 java 90 java 55 java 35 java 144 java 72 java 39 java 55 ,3
260242,navigation Provide shortcut focus first visible line common thPlease provide short key focus cursor first line visible code ,5
129965,Patch Automatic CRLF detection needed hi following Windows XP SP2 files patches created erroneously though entire file changed would suggest issue line endings experienced eclipse CVS done investigation thinking likely bug CVS diff routines possibly problem eclipse org cvs server setup knowledge stop Interestingly routine linux machine works fine copy thread cdt dev list verbatim present time next thanks Andrew1 download eclipse SDK 3 1 win32 zip eclipse org unzip chooseing new empty location workspace2 attach CVS repository dev eclipse org cvsroot tools anonymous pserver3 checkout project org eclipse cdt managedbuilder core plugin HEAD4 make single character change GnuMakefileGenerator save 5 Team gt Create Patch6 observe patch consists every line original removed every line slightly edited file added ,5
260666,include developer guide SDK feature document develop connector using Mylyn API necessary want offer developer guide ,2
538333,support subapps resource reconstruction ,3
530249,ID T8E62 Version 3 0 3 I20151228 1700SVN Client org eclipse team svn connector svnkit18 5 0 2 I20151228 1700 SVN 1 8 1 SVNKit 1 8 11 r10483 v20150925 0010JVM Properties java runtime name Java TM SE Runtime Environment java runtime version 1 8 0 144 b01 java vendor Oracle Corporation line separator java class version 52 0 os name Windows 10 os arch amd64 user country US os version 10 0 eclipse commands os win32 ws win32 arch x86 64 showsplash launcher C Users bantao eclipse jee neon eclipse eclipse exe name Eclipse launcher library C Users bantao eclipse jee neon eclipse p2 pool plugins org eclipse equinox launcher win32 win32 x86 64 1 1 400 v20160518 1444 eclipse 1617 dll startup C Users bantao eclipse jee neon eclipse p2 pool plugins org eclipse equinox launcher 1 3 200 v20160318 1642 jar launcher appendVmargs install C Users bantao eclipse jee neon eclipse product org eclipse epp package jee product vm C Program Files Java jre1 8 0 144 bin server jvm dll java version 1 8 0 144 file separator java vm info mixed mode path separator user timezone Europe London user language en java vm name Java HotSpot TM 64 Bit Server VM file encoding Cp1252 java lang InternalError java io FileNotFoundException C Program Files Java jre1 8 0 144 lib ext sunpkcs11 jarjava lang InternalError java io FileNotFoundException C Program Files Java jre1 8 0 144 lib ext sunpkcs11 jargetResource Unknown Source getResource Unknown Source run Unknown Source run Unknown Source doPrivileged Native Method findClass Unknown Source loadClass Unknown Source loadClass Unknown Source loadClass Unknown Source loadClass Unknown Source java 134 java 403 java 246 java 87 java 42 java 175 java 40 java 98 java 696 java 588 java 426 java 1095 java 783 java 42 java 89 java 82 java 40 java 104 java 90 java 81 java 82 java 532 java 568 java 237 java 565 java 397 java 84 java 4415 java 1079 java 4233 java 3821 java 1119 java 336 java 1020 java 150 java 687 java 336 java 604 java 148 java 138 java 196 java 134 java 104 java 388 java 243 invoke0 Native Method invoke Unknown Source invoke Unknown Source invoke Unknown Source java 673 java 610 java 1519 Caused java io FileNotFoundException C Program Files Java jre1 8 0 144 lib ext sunpkcs11 jargetJarFile Unknown Source access 800 Unknown Source run Unknown Source run Unknown Source doPrivileged Native Method ensureOpen Unknown Source 62 ,3
470069,ruler Allow hide entries ruler based existing values ,5
519615,rework monitoring ,3
262286,Project Explorer working set shows Error label provider container ,2
397042,TreeAddingNodesSlow Adding tree nodes N 2 complexity respect number children GTK ,2
336287,connection timeout reached although remote agent available following problem occured using TPTP amd64 Linux host systems running eclipse TPTP target system 32bit Linux system one runs agent controller agent controller connection command line utility able connect nicely locally target well remote hosts However Whenever trying connect agent controller via Eclipse IDE reports error debugging plugin found thI investigated problem found th two problems wait B really run make sure thWhAttached patch thI know thLet know need information ,2
