403467,e4 Task List Disappears restarting Today Eclipse LogEver since upgrading Juno SR2 Mylyn task list empty day start Eclipse tried restoring original directory new directory next day task list empty Originally upgraded via automatic update Later downloaded J2EE package installed attached contents Eclipse log today ,1
384447,Provide CDO support Intent feature request providing basic CDO support Intent allowing create Intent Repository CDO Repository open edit save Intent Documents located CDO Repository Intent Editor allow real time updates user makes change Intent Document commit users see editors updated real time allow synchronization models located cdo repository allow Intent clients compiler synchronizer Indexer work CDO based Intent repository ,1
495185,Genmodel Editor IndexOutOfBoundsException adding entries tables Various tables Genmodel Editor throw IndexOutOfBoundsException Plus button clicked entry added table without label visible clicking 2 6 entries depends table added th Root View gt Edit gt Edit Plug Variables Root View gt Editor gt Editor Plug Variables Root View gt Model gt Model Plug Variables Root View gt Model Class Defaults gt Static Packages Root View gt Templates amp Merge gt Template Plug Variables Root View gt Tests gt Tests Plug Variables EAttribute View gt Property Filter FlagsThe StackTrace org eclipse emf common util BasicEList BasicIndexOutOfBoundsException index 4 size 4java 346 java 1309 java 450 java 224 java 71 java 66 java 469 java 206 java 149 java 42 java 153 java 171 java 196 java 149 java 42 java 153 java 171 java 158 java 118 java 718 java 453 java 309 java 152 java 336 java 42 java 50 java 173 java 333 java 722 java 184 java 144 java 84 java 5208 java 1340 java 1366 java 1345 java 4062 java 3334 java 1674 java 1986 java 5820 java 2894 java 5479 gtk main event Native Method java 9545 java 1275 g main context iteration Native Method java 2495 java 4130 java 1119 java 336 java 1020 java 150 java 687 java 336 java 604 java 148 java 138 java 196 java 134 java 104 java 388 java 243 invoke0 Native Method java 62 java 43 java 498 java 673 java 610 java 1519 java 1492 ,1
491329,Provide possibility static testers ,1
384181,NullPointerException EntityListener isOverriddenEvent Build Identifier 2 3 0 v20110604 r9504At beginning multithreaded batch get sometimes npe java lang NullPointerExceptionjava 316 java 633 java 200 java 1169 java 1014 java 921 java 3897 java 3846 java 5821 java 1275 invoke0 Native Method java 39 java 25 java 597 java 358 Reproducible Sometimes ,2
311874,Group Namespaces hides resources Build Identifier Eclipse 20100218 1602 PDT SDK 2 1 1v20090707 1108 PDT 2 1 3v20090914 1400 Eclipse EPP PHP Package AND Eclipse 3 5 2 build M20100211 1343 PDT SDK 2 1 1v20090707 1108 PDT 2 1 3v20090914 1400Image following project outline top level folders src js templates images cssNow src php files added src Source Folders project properties turn setting group namespaces top level representation changes namespace one namespace two namespace tree access php files others hidden Instead please group namespaces th According example would src namespace one namespace two namespace trhee js templates images cssSo able access files project namespace concentrated view php files moment group namespace setting totally unusable Keep mind less projects working php files little thing package icon suitable instead big fat green N pulls every attention user could get everytime would lead consistent UI overall Reproducible Always ,2
448406,Consider tags noimplement noextend tags ,2
360468,Improve Open Resource dialog filtering sort order probably belong JDT sure platform product name sorry Open Resource dialog Ctrl Cmd Shift R sort classes fewer capital letters earlier instance two files ConstantStringMap javaConstString javaCurrently sort order means must leave home row arrow get ConstString file sorted opposite order one could type CSM ConstStrM eliminate ConstString item list hit lt enter gt directly input field camel caps matching already significantly improves opening resources long names UI current behavior preferring longer names limits utility short resources Configuration Details Product Eclipse SDK 3 7 1 v201109091335 org eclipse sdk ide Installed Features org eclipse jdt 3 7 1 r371 v20110810 0800 7z8gFcoFMLfTabvKsR5Qm9rBGEBK ,2
417343,Migrate latest EMF Compare ,2
460734,Provide better help regarding content committer election merit statement Committer elections require statement merit provide help nominators make sure thIdeally nomination statement merit list handful contributions links made nominee Rationalization thThere discussion ,2
324941,Cascade Fails OneToMany Bidirectional CascadeType ALL Detached children persisted attached yet persisted parent Build Identifier 2 1 1 v20100817 r8050I simple OneToMany bidirectional mapping Person Apartments Persons may reside zero many Apartments Apartment inhabited zero one person see code attached test case adding detached Apartment entity either yet managed Person entity b managed Person entity calling em merge Person EclipseLink fails correctly update Apartment association e ForeignKey Apartment pointing Person detached Apartments case succeeds Person well Apartment detached entities b Apartment already managed c entities yet persisted mapping classes like Entitypublic class Person implements Serializable Id GeneratedValue strategy GenerationType AUTO private Long id private String name Bidirectional OneToMany mappedBy tenant fetch FetchType EAGER cascade CascadeType ALL orphanRemoval true private Set lt Apartment gt apartments new HashSet lt Apartment gt Version SuppressWarnings unused private Timestamp version public Collection lt Apartment gt getApartments return apartments public void addApartment Apartment apartment getApartments add apartment apartment setTenant Entitypublic class Apartment Id GeneratedValue strategy GenerationType AUTO SuppressWarnings unused private Long id Version SuppressWarnings unused private Timestamp version ManyToOne fetch FetchType EAGER optional true private Person tenant public void setTenant Person tenant tenant tenant public Person getTenant return tenant test code something like also compare attached test case Test public void testPersistPersonWithDetachedApartment persist apartment first assuming existing apartments Apartment apartment1 new Apartment apartment1 setDescription Apartment San Francisco EntityTransaction tx em getTransaction tx begin em persist apartment1 tx commit em clear clearing detach apartment create new person assign apartment Person person1 new Person person1 setName Jo person1 addApartment apartment1 try merge person tx begin person1 em merge person1 tx commit em clear clear persistence context read person check apartment person1 em find Person class person1 getId Assert assertEquals person1 getApartments size 1 Fails EL 2 1 1 v20100817 r8050 EL SQL trace shows APARTMENT updated even check existence APARTMENT instance SELECT ID FROM APARTMENT WHERE ID EL Config 2010 09 10 11 52 26 203 ServerSession 4469286 Thread Thread main 5 main access type persistent class class mytest Person set FIELD EL Config 2010 09 10 11 52 26 265 ServerSession 4469286 Thread Thread main 5 main target entity reference class one many mapping element field apartments defaulted class mytest Apartment EL Config 2010 09 10 11 52 26 281 ServerSession 4469286 Thread Thread main 5 main access type persistent class class mytest Apartment set FIELD EL Config 2010 09 10 11 52 26 281 ServerSession 4469286 Thread Thread main 5 main target entity reference class many one mapping element field tenant defaulted class mytest Person EL Config 2010 09 10 11 52 26 281 ServerSession 4469286 Thread Thread main 5 main alias name entity class class mytest Person defaulted Person EL Config 2010 09 10 11 52 26 281 ServerSession 4469286 Thread Thread main 5 main table name entity class mytest Person defaulted PERSON EL Config 2010 09 10 11 52 26 312 ServerSession 4469286 Thread Thread main 5 main column name element field id defaulted ID EL Config 2010 09 10 11 52 26 312 ServerSession 4469286 Thread Thread main 5 main column name element field name defaulted NAME EL Config 2010 09 10 11 52 26 312 ServerSession 4469286 Thread Thread main 5 main column name element field version defaulted VERSION EL Config 2010 09 10 11 52 26 312 ServerSession 4469286 Thread Thread main 5 main alias name entity class class mytest Apartment defaulted Apartment EL Config 2010 09 10 11 52 26 312 ServerSession 4469286 Thread Thread main 5 main table name entity class mytest Apartment defaulted APARTMENT EL Config 2010 09 10 11 52 26 312 ServerSession 4469286 Thread Thread main 5 main column name element field id defaulted ID EL Config 2010 09 10 11 52 26 312 ServerSession 4469286 Thread Thread main 5 main column name element field description defaulted DESCRIPTION EL Config 2010 09 10 11 52 26 312 ServerSession 4469286 Thread Thread main 5 main column name element field version defaulted VERSION EL Config 2010 09 10 11 52 26 343 ServerSession 4469286 Thread Thread main 5 main primary key column name mapping element field tenant defaulted ID EL Config 2010 09 10 11 52 26 343 ServerSession 4469286 Thread Thread main 5 main foreign key column name mapping element field tenant defaulted TENANT ID EL Config 2010 09 10 11 52 26 359 ServerSession 4469286 Thread Thread main 5 main Class mytest Person could weaved change tracking supported mappings Parser Running C Documents Settings JH Local Settings Temp testng eclipse testng customsuite xml EL Info 2010 09 10 11 52 27 046 ServerSession 4469286 Thread Thread main 5 main EclipseLink version Eclipse Persistence Services 2 1 1 v20100817 r8050 EL Fine 2010 09 10 11 52 27 14 Thread Thread main 5 main Detected Vendor platform org eclipse persistence platform database HSQLPlatform EL Config 2010 09 10 11 52 27 156 ServerSession 4469286 Connection 30969271 Thread Thread main 5 main connecting DatabaseLogin platform gt HSQLPlatformuser name gt sa datasource URL gt jdbc hsqldb mem test shutdown true EL Config 2010 09 10 11 52 27 171 ServerSession 4469286 Connection 20039836 Thread Thread main 5 main Connected jdbc hsqldb mem test shutdown trueUser SADatabase HSQL Database Engine Version 1 8 0Driver HSQL Database Engine Driver Version 1 8 0 EL Info 2010 09 10 11 52 27 218 ServerSession 4469286 Thread Thread main 5 main MpJPA Test login successful EL Fine 2010 09 10 11 52 27 234 ServerSession 4469286 Connection 20039836 Thread Thread main 5 main CREATE TABLE APARTMENT ID BIGINT NOT NULL DESCRIPTION VARCHAR VERSION TIMESTAMP TENANT ID BIGINT PRIMARY KEY ID EL Fine 2010 09 10 11 52 27 25 ServerSession 4469286 Connection 20039836 Thread Thread main 5 main CREATE TABLE PERSON ID BIGINT NOT NULL NAME VARCHAR VERSION TIMESTAMP PRIMARY KEY ID EL Fine 2010 09 10 11 52 27 25 ServerSession 4469286 Connection 20039836 Thread Thread main 5 main ALTER TABLE APARTMENT ADD CONSTRAINT FK APARTMENT TENANT ID FOREIGN KEY TENANT ID REFERENCES PERSON ID EL Fine 2010 09 10 11 52 27 25 ServerSession 4469286 Connection 20039836 Thread Thread main 5 main CREATE TABLE SEQUENCE SEQ NAME VARCHAR 50 NOT NULL SEQ COUNT NUMERIC 38 PRIMARY KEY SEQ NAME EL Fine 2010 09 10 11 52 27 25 ServerSession 4469286 Connection 20039836 Thread Thread main 5 main SELECT FROM SEQUENCE WHERE SEQ NAME SEQ GEN EL Fine 2010 09 10 11 52 27 25 ServerSession 4469286 Connection 20039836 Thread Thread main 5 main INSERT INTO SEQUENCE SEQ NAME SEQ COUNT values SEQ GEN 0 EL Fine 2010 09 10 11 52 27 312 ClientSession 14342692 Connection 20039836 Thread Thread main 5 main UPDATE SEQUENCE SET SEQ COUNT SEQ COUNT WHERE SEQ NAME bind gt 50 SEQ GEN EL Fine 2010 09 10 11 52 27 312 ClientSession 14342692 Connection 20039836 Thread Thread main 5 main SELECT SEQ COUNT FROM SEQUENCE WHERE SEQ NAME bind gt SEQ GEN EL Fine 2010 09 10 11 52 27 312 ClientSession 14342692 Connection 20039836 Thread Thread main 5 main CALL CURRENT TIMESTAMP EL Fine 2010 09 10 11 52 27 312 ClientSession 14342692 Connection 20039836 Thread Thread main 5 main INSERT INTO APARTMENT ID DESCRIPTION VERSION TENANT ID VALUES bind gt 1 Apartment San Francisco 2010 09 10 11 52 27 312 null EL Fine 2010 09 10 11 52 27 328 ServerSession 4469286 Connection 20039836 Thread Thread main 5 main SELECT ID FROM APARTMENT WHERE ID bind gt 1 EL Fine 2010 09 10 11 52 27 328 ClientSession 4641320 Connection 20039836 Thread Thread main 5 main CALL CURRENT TIMESTAMP EL Fine 2010 09 10 11 52 27 328 ClientSession 4641320 Connection 20039836 Thread Thread main 5 main INSERT INTO PERSON ID NAME VERSION VALUES bind gt 2 Jo 2010 09 10 11 52 27 328 EL Fine 2010 09 10 11 52 27 343 ServerSession 4469286 Connection 20039836 Thread Thread main 5 main SELECT ID NAME VERSION FROM PERSON WHERE ID bind gt 2 EL Fine 2010 09 10 11 52 27 343 ServerSession 4469286 Connection 20039836 Thread Thread main 5 main SELECT ID DESCRIPTION VERSION TENANT ID FROM APARTMENT WHERE TENANT ID bind gt 2 EL Config 2010 09 10 11 52 27 343 ServerSession 4469286 Connection 20039836 Thread Thread main 5 main disconnect EL Info 2010 09 10 11 52 27 343 ServerSession 4469286 Thread Thread main 5 main MpJPA Test logout successful EL Config 2010 09 10 11 52 27 343 ServerSession 4469286 Connection 30969271 Thread Thread main 5 main disconnectFAILED testPersistPersonWithDetachedApartmentjava lang AssertionError expected lt 1 gt lt 0 gt java 84 Removed 27 stack framesReproducible AlwaysSteps Reproduce Run provided test cases Maven project TestNG test ,2
358612,ClientSession releaseReadConnection accidentally releases write connections Build Identifier 2 3 1 NightlyI get DataAccessor connected exception using cursors transaction context repeatedly write connection closed 2 queries get said DataAccessor disconnected exception also think found bug code ClientSession java method releaseReadConnection cursor connection write connection release writeConnections null amp amp writeConnections containsKey connection However last containsKey probably containsValue changed bug disappears Reproducible AlwaysSteps Reproduce 1 use cursors transaction environment2 query several times third fails maybe depending number setup write connections3 ,2
404547,One many association wrongly populated using join fetch query hint clause filtering many side Code reproduces bugI simple bidirectional one many association like EntityA 1 lt EntityBI using following query find EntityA instances one EntityB instances status closed SELECT DISTINCT aFROM EntityA JOIN entityBList bWHERE b status closed also use QueryHints FETCH fetch entityBList data instance EntityA th cause seen generated SQL clause join fetch hint use table SELECT DISTINCT t1 ID t0 ID t0 STATUS t0 ENTITYA ID FROM ENTITYB t0 ENTITYA t1 WHERE t0 STATUS AND t0 ENTITYA ID t1 ID Using batch fetch hint rewriting clause exists clause leaving hint produces expected result ,2
178825,JS Debugger Add support eval level script Currently eval level script script thThis changes allow user debugger open eval level script show right source code editor allow setting breakpoints also allow user see correct source line stepping code debugging ,2
321467,context sometimes switching another file goes back old file immediately 1 Activate task2 Open bunch files 3 Deactivate task reactivate 4 Switch files clicking tabs ctrl clicking symbols ctrl tabbing etc 5 Sometimes editor switch new file immediately go back old file Combined ,2
241156,api provide attribute editor editing cc lists ,2
321262,context e4 hide focus buttons task active ,2
424620,JavaStackTraceHyperlinkDetector hangs eclipse fulls stack traceI really say triggered happens updated luna M4 Eclipse uses 100 cpu main thread java 3715 java 4170 java 4132 java 3408 java 1199 java 592 java 47 java 93 java 80 java 748 java 297 java 35 java 136 ,2
270455,Unable open PDE Editor using Babel PTT Galileo Language Pseudo TranslationsWhen using Babel PTT NL packs creating new plugin project Hello World command template PDE editor open eclipse buildId I20090313 0100java fullversion J2RE 1 5 0 IBM J9 2 3 Linux x86 32 j9vmxi3223 20080315 JIT enabled J9VM 20080314 17962 lHdSMrJIT 20080130 0718ifx2 r8GC 200802 08BootLoader constants OS linux ARCH x86 WS gtk NL en AACommand line arguments os linux ws gtk arch x86 data tmp ptteclipse317803 ErrorMon Mar 30 10 07 17 EDT 2009Unable create editor ID org eclipse pde ui manifestEditor Argument validjava lang IllegalArgumentException Argument validjava 3845 java 3779 java 114 java 93 java 670 java 41 java 113 java 92 java 70 java 151 java 70 java 149 java 260 java 465 java 257 java 1001 java 597 java 503 java 772 java 248 java 329 java 658 java 458 java 595 java 313 java 180 java 270 java 65 java 473 java 1256 java 1209 java 1608 java 499 java 103 java 485 java 112 java 63 java 225 java 213 java 781 java 680 java 641 java 2850 java 2762 java 2754 java 2705 java 70 java 2701 java 2685 java 2676 java 650 java 609 java 450 java 35 java 133 java 3455 java 3102 java 2393 java 2357 java 2209 java 499 java 332 java 492 java 149 java 113 java 194 java 110 java 79 java 368 java 179 invoke0 Native Method java 79 java 43 java 618 java 556 java 511 java 1284 PW ,2
434448,Add Gerrit help generated contribution guide Paho made nice additions automatically generated contributing guide especially regard Gerrit Source section also quite nice Consider adding content something like ,2
416596,Enhancement Provide better Group job support visualization Build Pipeline part enterprise theme Hudson need examine ways providing visualization complex build pipelines Hudson See ,2
264378,JDT loosing JRE Classpath entries like rt jar Sometimes eclipse eclipse colleages going wild loosing association particular JRE JDK ThWhen looking selecting one jars following error logged Java Model Exception Java Model Status C Program Files x86 Java jdk1 5 0 16 jre lib rt jar project build path java 553 java 89 java 107 java 162 java 37 java 880 java 48 java 175 java 160 java 2062 java 1138 java 1168 java 227 java 221 java 388 java 84 java 1003 java 3823 java 3422 java 2382 java 2346 java 2198 java 493 java 288 java 488 java 149 java 113 java 193 java 110 java 79 java 386 java 179 invoke0 Native Method java 39 java 25 java 597 java 549 java 504 java 1236 java 1212 get rid difficult Sometimes enough clean projects refresh rebuild Sometimes time enough wait moment retry expand e g rt jar node often restart eclipse clean refresh build sequences work fine ,3
536847,9 Consider jdk module dependencies test sources Related 9 Handle module projects main test sources test dependenciesas 4 8M5 source folders eclipse projects marked test sources allowing add test dependencies thbut feature seems work jdk base module dependencies used test dependencies reproduce create new project src test src folder place module info java normal src folder defining module without additional depdendencies create SQLTest test source folder write code importing java sql Connection something along lines requiring java sql module eclipse complains th ,3
395604,Code assist work anonymous class inside array initializer following class code assist give proposals member anonymous inner class public class TestClas public Object objects new Object new Object code completion array members pointnew Object Reproduces 3 8 1 well ,3
548560,JUnit UnsupportedOperationException class redefinition failed attempted change class NestHost NestMembers attribute Getting UnsupportedOperationException running JUnit test Eclipse 2019 06 2019 03 known bug ASM supposedly fixed including ASM 7 1 dependency maven surefire plugin tried adding ASM 7 1 explicitly test dependency thWhThis Maven build works command line Eclipse Maven 3 6 1Java 11 0 1JUnit 5JMockit 1 46ASM 7 1java lang UnsupportedOperationException class redefinition failed attempted change class NestHost NestMembers attributeredefineClasses0 Native Method java 193 java 159 java 159 java 221 java 215 java 188 java 204 java 175 java 251 java 67 java 28 java 78 java 65 java 53 java 33 java 141 java 52 java 215 java 141 java 215 java 195 java 177 java 1654 java 484 java 474 java 312 java 734 java 734 java 658 java 214 java 196 java 185 java 189 java 369 java 188 java 81 java 58 java 89 java 74 java 121 java 183 java 177 java 133 java 1801 java 484 java 474 java 150 java 173 java 234 java 497 java 121 java 66 java 108 java 79 java 121 java 183 java 177 java 133 java 1801 java 484 java 474 java 150 java 173 java 234 java 497 java 121 java 66 java 108 java 79 java 55 java 43 java 229 java 197 java 211 java 191 java 137 java 89 java 41 java 541 java 763 java 463 java 209 ,3
537635,Editor allow intellisense commenting last line running Eclipse Java EE IDE Web Developers 4 7 3a editing Java file Java perspective block quote automatically completes enter press enter look like following afterwards Although attempt enter block quote last line file new line comment press enter block quote automatically complete ends looking like ,3
532877,Reconsider sorting order Execution environment post Java 10 Need reconsider order Execution environment preference dropdowns Suggestions 1 Sort reverse order latest compliance top 2 Leave like Java 10 people used olnly sort EE starts JavaSE compliance Rest remains sorted alphabetical ,3
456265,Lazy ArrayIndexOutOfBoundsException Scanner getNextToken Thetry checkIfUnicode currentCharacter source currentPosition amp amp source currentPosition u catch IndexOutOfBoundsException e block org eclipse jdt internal compiler parser Scanner uses exceptions part normal control flow generally considered bad programming practice makes debugging user applications unnecessarily harder Thread main Suspended exception ArrayIndexOutOfBoundsException Scanner getNextToken0 line 1189Scanner getNextToken line 1152CommentRecorderParser Parser parse line 11052CommentRecorderParser Parser parse ICompilationUnit CompilationResult int int line 11359CommentRecorderParser Parser parse ICompilationUnit CompilationResult line 11316CommentRecorderParser Parser dietParse ICompilationUnit CompilationResult line 9731CompilationUnitResolver parse ICompilationUnit NodeSearcher Map int line 507ASTParser internalCreateAST IProgressMonitor line 1202 ,3
499639,Refactor gt Rename feature work longer eclipse neon ,3
