114233,Provide alternative persistence mechanism, The runtime should optionally provide alternative persistence mechanisms made available via extension points  ,5
160469,Wrong relationship information when binary weaving, Testcase  package test import org springframework beans factory annotation Configurable import org springframework transaction annotation Transactional  Configurablepublic class Sample    public Sample          Transactional  public void main String   args       System err println  Sample       Add spring jar to classpath and spring aspects jar to aspectpath  Spring 2 The AJDE structure model then looks like this       sourceOfRelationship  generated lt test Sample java Sample Sample          relationship advised by              target beanCreation      sourceOfRelationship  generated lt test Sample java Sample main   QString           relationship advised by              target AnnotationTransactionAspect class      sourceOfRelationship  AnnotationTransactionAspect class          relationship advises              target main      sourceOfRelationship  generated lt org springframework beans factory aspectj AnnotationBeanConfigurerAspect class  binary  AnnotationBeanConfigurerAspect beanCreation          relationship advises              target SampleThe relationship for  main  advised by AnnotationTransactionAspect class is as expected for binary weaving  but the other relationship comes out as  Sample   the constructor  advised by beanCreation  which is a pointcut  As pointcutsare not the source of advice  this is incorrect  Expected the constructor to be advised by  AnnotationBeanConfigurerAspect class Unfortunately a cut down version of the spring aspects didn t show the problem  ,5
127994,Project  gt Properties   gt  Cannot nest output folder  x y  inside  x , NOTE  This bug is similar to a previous Bug report  43993  thWhy is this a Problem                        Want to use  Project   gt  Java Build Path   gt  Source Tab to configure my project IDE build processs to include EAR WAR config dependencies  like web inf web xml   The  PROJECT build  directory will then contain all the files necessary for local deployment and debug testing in Eclipse  which JBoss server point to on startup  For trying to track down a solution for this via google  I find its a common senario alot of eclipse developers want to use to make easier local deployment of there Web project  but the keep on running into  Cannot nest output folder    inside      problem Advantage are              a  is it easy to setup then 3 party solution   dont have to hand edit other files like WTP  wtpmodules etc b  higher intergration and better customization of enterprise build process in the IDE c  any changes made to source  JSP  config files etc  are automatically reflected deployed  by Project  gt Build Automatically  within you running web application without additional work  Scenario          I have the following project structure  J2EE app    src      java  Java sources       web   JSP  HTML        conf      e g  web xml and would like to build to the following output   build      webapp           all from src web           WEB INF      all from conf               classes  compiled from src java to achieve this  I would define three source folders  each with its own output folder src java   gt  build webapp WEB INF classessrc web    gt  build webappconf       gt  build webapp WEB INFUnfortunately  this does not work with Eclipse 3 x  as you keep on getting the  Cannot nest output folder    inside      message Example   Cannot nest output folder  PROJECT build webapp WEB INF classes  inside  PROJECT build webapp   Possible solution                   In tab  Project  gt Properties  gt  Java Build Path   gt  Source  on pressing the Edit button for  Output folder  option of  build webapp  could you a  allow the user to  Specify output folder  path relative to  PROJECT                                                                           NOTE  this not work a present because get the  Cannot nest output folder     message  Example  if Default Output folder is  PROJECT build  and Source  conf  output folder is  PROJECT build webapp WEB INF then  conf web xml  is allowed to deployed under  PROJECT build webapp WEB INF web xml b  allow the user to  Specify output folder  path relative to  DEFAULT OUTPUT FOLDER                                                                                Example  if Default Output folder is  PROJECT build  and Source  conf  output folder is   DEFAULT OUTPUT FOLDER  webapp WEB INF then  conf web xml  is allowed to deployed under  PROJECT build webapp WEB INF web xml c   or introduce or reuse another tab  like Order and Export                                                              to allow the user to specify other enterprise dependencies  that may not necessary be source code like JSP  XML config files etc  to be automatically reflected deployed  by Project  gt Build Automatically  within your local build without additional work Thanks guys and girls for any help on this  This would be a greKind regardsDavid ,5
58550,Appearance of Color property editor with GTK L amp F weird, Cannot launch the Color property editor on Linux with the GTK look and feelselected   The following exception shows up in the  log java lang NullPointerExceptionatjavax swing colorchooser AbstractColorChooserPanel getColorSelectionModel AbstractColorChooserPanel java 162 atjavax swing colorchooser AbstractColorChooserPanel getColorFromModel AbstractColorChooserPanel java 170 atorg eclipse ve internal jfc beaninfo NamedColorChooserPanel getName NamedColorChooserPanel java 189 atcom sun java swing plaf gtk GTKStyleFactory getMatchingStyles GTKStyleFactory java 375 java 350 java 338 java 103 atcom sun java swing plaf gtk SynthLookAndFeel updateStyle SynthLookAndFeel java 139 java 57 java 52 java 35 java 449 java 131 java 104 java 64 java 87 java 95 atjavax swing colorchooser AbstractColorChooserPanel  lt init gt  AbstractColorChooserPanel java 33 atorg eclipse ve internal jfc beaninfo NamedColorChooserPanel  lt init gt  NamedColorChooserPanel java 25 atorg eclipse ve internal jfc beaninfo ColorPropertyEditor getNamedPanel ColorPropertyEditor java 79 atorg eclipse ve internal jfc beaninfo ColorPropertyEditor getColorChooser ColorPropertyEditor java 69 atorg eclipse ve internal jfc beaninfo ColorPropertyEditor initialize ColorPropertyEditor java 88 atorg eclipse ve internal jfc beaninfo ColorEditor getCustomEditor ColorEditor java 28 invoke0 Native Method java 39 atsun reflect DelegatingMethodAccessorImpl invoke DelegatingMethodAccessorImpl java 25 java 324 atorg eclipse jem internal proxy vm remote ConnectionHandler run ConnectionHandler java 320 atorg eclipse jem internal proxy vm remote ConnectionThread run ConnectionThread java 47 IWAV0074I     Local StackTrace org eclipse jem internal proxy remote REMThrowableBeanProxyProxy java lang NullPointerExceptionatorg eclipse jem internal proxy remote REMThrowableBeanTypeProxy createThrowableBeanProxy REMThrowableBeanTypeProxy java 34 atorg eclipse jem internal proxy remote REMThrowableBeanTypeProxy newBeanProxy REMThrowableBeanTypeProxy java 65 atorg eclipse jem internal proxy remote REMStandardBeanProxyFactory getBeanProxy REMStandardBeanProxyFactory java 454 atorg eclipse jem internal proxy remote REMStandardBeanProxyFactory processErrorReturn REMStandardBeanProxyFactory java 505 atorg eclipse jem internal proxy remote REMMethodProxy invoke REMMethodProxy java 220 atorg eclipse jem internal proxy remote REMMethodProxy invokeWithParms REMMethodProxy java 179 atorg eclipse jem internal proxy remote REMMethodProxy invoke REMMethodProxy java 105 atorg eclipse jem internal proxy remote REMMethodProxy invoke REMMethodProxy java 101 atorg eclipse jem internal proxy remote REMMethodProxy invokeCatchThrowableExceptions REMMethodProxy java 230 atorg eclipse ve internal java core PropertyEditorBeanProxyWrapper getCustomEditor PropertyEditorBeanProxyWrapper java 122 atorg eclipse ve internal java core PropertyEditorBeanProxyWrapper launchCustomEditor PropertyEditorBeanProxyWrapper java 187 atorg eclipse ve internal java core BeanFeatureDialogCellEditor openDialogBox BeanFeatureDialogCellEditor java 57 atorg eclipse jface viewers DialogCellEditor 2 widgetSelected DialogCellEditor java 199 java 89 java 82 java 939 java 1953 java 1726 java 1562 java 1536 java 257 java 139 java 90 atorg eclipse core internal runtime PlatformActivator 1 run PlatformActivator java 277 java 239 java 117 invoke0 Native Method java 39 atsun reflect DelegatingMethodAccessorImpl invoke DelegatingMethodAccessorImpl java 25 java 324 java 267 java 692 java 676  ,5
41765,Closing a running session kills ajbrowser, If you run a  swing  application inside ajbrowser  and you close the window on th I experienced this behavior running the figure editor example  ,5
151466,Identify bugs being worked vs  completed in release notes,   which will give us two states of bugs ASSIGNED  in progress  eg           FIXED     completed  eg    I m thinking of adding a new column into the release notes left of the cvs delta icon which would show either the in progress ellipsis or the completed checkmark  depending on which state the bug was in when processed for inclusion in the release notes  ,5
141636, Presentations  NPE in PresentablePart setVisible, 3 2RC1I switched to another editor and its contents went blank  gray background   Switching to other editors showed the same thing  The following is the entry from the  log  ENTRY org eclipse ui 4 0 2006 05 12 13 57 13 598 MESSAGE java lang NullPointerException STACK 0java lang NullPointerException        setVisible PresentablePart java 140         select PresentablePartFolder java 270         select LeftToRightTabOrder java 65         selectPart TabbedStackPresentation java 394         refreshPresentationSelection PartStack java 1147         java 1100         presentationSelectionChanged PartStack java 798         java 784         java 122         handleEvent TabbedStackPresentation java 126         fireEvent AbstractTabFolder java 267         fireEvent AbstractTabFolder java 276         DefaultTabFolder access 1 DefaultTabFolder java 1         DefaultTabFolder 2 handleEvent DefaultTabFolder java 84         java 66         java 925         java 949         java 934         java 706         java 3170         java 1953         java 288         java 66         java 925         java 3346         java 2966         java 1914         java 1878         java 419         java 143         java 95         run PlatformActivator java 78         runApplication EclipseAppLauncher java 92         start EclipseAppLauncher java 68         java 376         java 169         invoke0 Native Method         invoke Unknown Source         invoke Unknown Source         invoke Unknown Source         java 336         java 280         java 977         java 952  ,5
175719,CardSpace interoperable Personal I Card Provider, 1  instantiates and manages i cards that implement the ICard and ITokenCard interfaces  plugs into the I Card Registry  2  imports CardSpace compatible personal  crd format files3  exports CardSpace compatible personal format files4  manages the persistence of its i card objects ,5
140192,Null Pointer Exception on Data Model with Diagram Close, When I close our Data Model  if some diagrams are opened  they are also getting closed  I then get Null Pointer in the DiagramInputEditor InputEditor is trying to retrieve the Editing Domain for thCould we check for null values Here is the stack trace Thread  main   Suspended  exception java lang NullPointerException  org eclipse gmf runtime diagram ui parts DiagramEditorInput getStorageUnitFile   line  188org eclipse gmf runtime diagram ui parts DiagramEditorInput getAdapter java lang Class  line  143org eclipse ui ide ResourceUtil getFile org eclipse ui IEditorInput  line  57org eclipse ui views markers internal ProblemView org eclipse ui views markers internal MarkerView  focusSelectionChanged org eclipse ui IWorkbenchPart  org eclipse jface viewers ISelection  line  1078org eclipse ui views markers internal MarkerView 2 selectionChanged org eclipse ui IWorkbenchPart  org eclipse jface viewers ISelection  line  473org eclipse ui internal PageSelectionService org eclipse ui internal AbstractSelectionService  fireSelection org eclipse ui IWorkbenchPart  org eclipse jface viewers ISelection  line  156org eclipse ui internal PageSelectionService org eclipse ui internal AbstractSelectionService  setActivePart org eclipse ui IWorkbenchPart  line  282org eclipse ui internal WorkbenchPagePartList fireActivePartChanged org eclipse ui IWorkbenchPartReference  org eclipse ui IWorkbenchPartReference  line  59org eclipse ui internal WorkbenchPagePartList org eclipse ui internal PartList  setActivePart org eclipse ui IWorkbenchPartReference  line  126org eclipse ui internal WorkbenchPage setActivePart org eclipse ui IWorkbenchPart  line  3139org eclipse ui internal WorkbenchPage activate org eclipse ui IWorkbenchPart  line  588org eclipse ui internal WorkbenchPage makeActive org eclipse ui IWorkbenchPartReference  line  1150org eclipse ui internal WorkbenchPage updateActivePart   line  1130org eclipse ui internal WorkbenchPage handleDeferredEvents   line  1306org eclipse ui internal WorkbenchPage deferUpdates boolean  line  1295org eclipse ui internal WorkbenchPage closeEditors org eclipse ui IEditorReference    boolean  line  1269org eclipse ui internal WorkbenchPage closeEditor org eclipse ui IEditorReference  boolean  line  1324org eclipse ui internal EditorPane doHide   line  54org eclipse ui internal EditorStack org eclipse ui internal PartStack  close org eclipse ui presentations IPresentablePart  line  498org eclipse ui internal EditorStack close org eclipse ui presentations IPresentablePart    line  205org eclipse ui internal PartStack 1 close org eclipse ui presentations IPresentablePart    line  105org eclipse ui internal presentations util TabbedStackPresentation 1 handleEvent org eclipse ui internal presentations util TabFolderEvent  line  81org eclipse ui internal presentations defaultpresentation DefaultTabFolder org eclipse ui internal presentations util AbstractTabFolder  fireEvent org eclipse ui internal presentations util TabFolderEvent  line  267org eclipse ui internal presentations defaultpresentation DefaultTabFolder org eclipse ui internal presentations util AbstractTabFolder  fireEvent int  org eclipse ui internal presentations util AbstractTabItem  line  276org eclipse ui internal presentations defaultpresentation DefaultTabFolder access 1 org eclipse ui internal presentations defaultpresentation DefaultTabFolder  int  org eclipse ui internal presentations util AbstractTabItem  line  1org eclipse ui internal presentations defaultpresentation DefaultTabFolder 1 closeButtonPressed org eclipse swt custom CTabItem  line  67org eclipse ui internal presentations PaneFolder notifyCloseListeners org eclipse swt custom CTabItem  line  580org eclipse ui internal presentations PaneFolder 3 close org eclipse swt custom CTabFolderEvent  line  187org eclipse swt custom CTabFolder onMouse org eclipse swt widgets Event  line  2107org eclipse swt custom CTabFolder 1 handleEvent org eclipse swt widgets Event  line  292org eclipse swt widgets EventTable sendEvent org eclipse swt widgets Event  line  66org eclipse swt custom CTabFolder org eclipse swt widgets Widget  sendEvent org eclipse swt widgets Event  line  925org eclipse swt widgets Display runDeferredEvents   line  3346org eclipse swt widgets Display readAndDispatch   line  2966org eclipse ui internal Workbench runEventLoop org eclipse jface window Window IExceptionHandler  org eclipse swt widgets Display  line  1914org eclipse ui internal Workbench runUI   line  1878org eclipse ui internal Workbench createAndRunWorkbench org eclipse swt widgets Display  org eclipse ui application WorkbenchAdvisor  line  419org eclipse ui PlatformUI createAndRunWorkbench org eclipse swt widgets Display  org eclipse ui application WorkbenchAdvisor  line  143org eclipse ui internal ide IDEApplication run java lang Object  line  95org eclipse core internal runtime PlatformActivator 1 run java lang Object  line  78org eclipse core runtime internal adaptor EclipseAppLauncher runApplication java lang Object  line  92org eclipse core runtime internal adaptor EclipseAppLauncher start java lang Object  line  68org eclipse core runtime adaptor EclipseStarter run java lang Object  line  376org eclipse core runtime adaptor EclipseStarter run java lang String    java lang Runnable  line  169sun reflect NativeMethodAccessorImpl invoke0 java lang reflect Method  java lang Object  java lang Object    line  not available  native method sun reflect NativeMethodAccessorImpl invoke java lang Object  java lang Object    line  not availablesun reflect DelegatingMethodAccessorImpl invoke java lang Object  java lang Object    line  not availablejava lang reflect Method invoke java lang Object  java lang Object     line  not availableorg eclipse core launcher Main invokeFramework java lang String    java net URL    line  336org eclipse core launcher Main basicRun java lang String    line  280org eclipse core launcher Main run java lang String    line  977org eclipse core launcher Main main java lang String    line  952 ,5
174064,Disable the Thumbnail button until the ability to save the thumbnail is provided,  ,5
