385130,Provide basic syntax highlight for Markdown in Luadocumentor comments,  ,4
503567,Use new capability to identify UML RT system classes in C   code generator,   lt begin copied text gt The remaining issue is whether this fix could be used by codegen or not  Ernesto said thHowever  we have conclude here    to put this API in the core plugin  who has already dependencies over ElementType  use 2 extension points defined in org eclipse papyrus infra types core elementTypeSetConfiguration Beside  in the implementation of SystemElementUtils  I am implicitly using org eclipse papyrusrt umlrt core types ElementTypeUtils I think ThElementTypeUtils  very easy to do Now  I can fix this 2 issues but Ernesto should test this fix and change the codegen implementation to remove all other local classes such as org eclipse papyrusrt codegen utils RTSModelLibraryUtilsI have no idea of the side effect of this changes on codegen  Ernesto could comment and decide if it could be better to wait for 0 9 0 or if it could gain 0 8 0   lt end copied text gt  ,4
244660, web connector  Importing Mylyn 2 3 2 backups with generic web connector repository into fresh installed E3 3 2 Mylyn 3 0 1 results in duplicate repository, Steps to reproduce 1  Installation  E3 3 2   Mylyn 2 3 22  Use Generic Web Connector   some queries3  Backup complete data4  Installation  fresh E3 3 2  JEE package with Mylyn 5  Upgrade using weekly update sites  all extras  generic web connector 6  Start fresh work space7  Import backup from Mylyn 2 3 2Result   Task Repositories view shows extra  duplicate  Generic web connectory repository with the link as name  Queries seem to be imported correctly  but all queries are updated twice  so I get an incoming marker on all web connector queriesFurther steps 8  Mark all incoming as read9  Restart eclipse10  Again the same queries have  old  incoming dataI suspect thIn summary  this makes the imported backup unusable  marking as Major severity  Did not find any workaround so far  ,4
293873,Every modification of bug report is wrongly recognized as unsuccessful due to problems with mail settings in Bugzilla server , User Agent        Mozilla 5 0  Windows  U  Windows NT 5 2  en US  rv 1 9 1 4  Gecko 20091016 Firefox 3 5 4Build Identifier  Eclipse 1 2 0 20090611 0950Opening error link the extended error message appears Bugzilla has suffered an internal error  Please save this page and send it to          com with details of wh There was an error sending mail from           com  to            com   Couldn t connect to                                                               Workaround is available  fix mail settings or ignore wrong operation notificationReproducible  AlwaysSteps to Reproduce Every modification of a bug report like adding a comment or attachment leads to the error message  Submit failed  a repository error has occurred  This happens when admin s mail account has a problem But in spite of the error notification  the operation was passed successfully  attachments and comments were added  ,4
30314, Viewers  Check for possible uses of ArrayContentProvider, build I20030115Now thcgi id 29609  title  RESOLVED FIXED    Viewers  add a default implementation of IStructuredContentProvider  bug 29609   we should check to see where we can use it in the workbench  ,4
512463,Provide content assist for regex Search Find, Search and Find both have a  Regular expression  checkbox in their UI Users who check the box  and don t use regex daily  have to go look up the regex syntax because the UI doesn t help them Please add content assist to the  Type a search term  and  Find with  inputs  Also  when the regex checkbox is checked  the placeholder text should change to  Type a search term  Ctrl Space for regex assist   and  Find with  Ctrl Space for regex assist    respectively Note thSee also      assist  Provide content assist for regex patternswhich is asking for this capability in the editor  ,4
437436,Provide documentation how to use the logging feature, A feature is nothing without documentation  I d like to request a document similar to wh 1   2   ,4
444560, Win32  Support background color for scrollbars,  ,4
160110,Totally hide the  Poll Configuration  in the Remote Monitor, The poll configuration widget in the Remote Monitor is a nice idea  This is very unusual within eclipse to have view controlling elements I can see why it is good for beginners  but even when collapsed it hides 1 2row of the tableBut it would be nice to totally remove it  e g  by using a preference or a toggle buttonin the view tool bar  The information should also be available from the view menu and maybe a tool bar button  ,4
323355,Introduce slider bar for zooming, Intruce a slider bar  e g  This could also be embedded into the editor  possibly also an extensible area for allowing tool developers to contribute new entries  e g  to hide show detail   ,4
344158,Provide API to alter dash patterns for lines, Graphiti supports solid  dash  dot  dash dot  dash dot dot line styles  I ve found the standard dash line leaves very little gap between dash segments and would like to alter the behavior  But currently there is no API to support that Graphiti Forum entry can be found php t msg amp th 208062 amp start 0 amp S 47cb4d7e57654272488341c7d5f903fb ,4
351193,Provide Test Infrastructure for RCP scenario,   separate hudson build job for testing the RCP case  minimal platform definition  rcp sample test tool  without dependency to examples common since it depends on org eclipse ui ide   test plugin s  and first tests ,4
352097,Better support for layout   provide standard layouts, Graphiti should support standard layouts as e g  SWT or Swing do PI Tools  Support of grid layout etc  We want to align similar semantical objects in the same  column  JPA Editor  rectangular  hexagonal  circular layout  also on selection only  also only shapes and or relationsThis means Graphiti should provide layouting algorithm for shapes ,4
362658,provide an API for customizing the appearance of the diagram grid, Build Identifier  see  for discussionReproducible  Always ,4
