257699,Index out of bounds thrown when creating a new diagram, I have just installed a completely fresh new install of Eclipse 3 4 1  with the 0 8 version of the EID plugin 1  Create a new  General  project2  Right click New   gt  Other   gt Enterprise Integration   gt  Integration Patterns Diagram3  Hit NextResult   Nothing happensAlternatively trying to double click  ntegration Patterns Diagram  results in the following exception  ENTRY org eclipse jface 4 2 2008 12 05 11 05 01 690 MESSAGE Problems occurred when invoking code from plug in   org eclipse jface   STACK 0java lang ArrayIndexOutOfBoundsException  0java 115 java 170 java 669 java 1083 java 1142 java 1139 java 1128 java 70 java 1126 java 71 java 355 java 799 java 37 java 880 java 48 java 175 java 797 java 1419 java 1173 java 237 java 234 java 295 java 84 java 1003 java 3823 java 3422 java 825 java 801 java 253 java 273 java 281 java 476 java 508 java 169 java 247 java 157 java 583 java 500 java 411 java 84 java 1003 java 3823 java 3422 java 2382 java 2346 java 2198 java 493 java 288 java 488 java 149 java 113 java 193 java 110 java 79 java 386 java 179 invoke0 Native Method java 39 java 25 java 585 java 549 java 504 java 1236  ,1
343468,targets should provide methods to get compiler options used, A whole program debug user of configuro s   generationOnly flag reported build errors when moving from TI s ARM cgtools 4 6   to 4 9     They didn t realize they needed to throw   diags suppress 23000 This   diags suppress 23000 is thrown for free when     using Pkg addExecutable       using configuro  without    generationOnlyBut this user must add it explicitly to their link line A few discussion topics    1   Why is   diags suppress 23000 thrown   Is it masking any real issues   Was this a temp workaround that can be removed    2   If it s needed  perhaps others are for other targets  too   How can the user know wh   3   How about if configuro add these target specific options to the generated linker cmd that s already on the user s link line  ,1
514380,Expose getDisplayName EStructuralFeature  of EMFFormsLabelProvider in EMF aware interface, The EMFFormsLabelProvider can be used to determine a  displayed  name for a domain model reference by calling   getDisplayName VDomainModelReference  IObservableValue   The default implementation internally uses the EMFForms databinding to determine the relevant EStructuralFeature and returns a ConstantObservableValue for the displayed name  To avoid the databinding overhead and its restrictions on the caller thread  it would be nice if there was an EMF version of the EMFFormsLabelProvider interface which would expose the already implemented internal behavior  For example by offering   getDisplayName EStructuralFeature  String   ,1
461382,LLTE in RepositoryConfigurations loadConfigurations  60 , The following incident was reported via the automated error reporting     code                    8    plugin                  org eclipse recommenders snipmatch rcp 2 1 12 v20150212 1812    message                 Exception while trying to load snippet repository configuration from   Users marcel Workspaces confess  recommenders snipmatch repositories config      fingerprint             308fcaf4    exception class         org eclipse recommenders utils Logs LogTraceException    exception message            number of children      0        org eclipse recommenders utils Logs LogTraceException  null    java 377     java 130     java 60     java 99     java  2     java 62     java 43     java 483     java 104     java 40     java 46     java 1031     java 40     java 65     java 40     java 38     java 62     java 84     java 254     java 46     java 1031     java 40     java 65     java 40     java 38     java 62     java 84     java 254     java 978     java 1024     java 974     java 1013     java 50     java 42     java 262     java 55     java 285     java 48     java 1372     java 385     java 1259     java 699     java 730     java 70     java 725     java 876     java 42     java 50     java 178     java 873     java 1217     java 1243     java 265     java 259     java 440     java 35     java 136     java 3983     java 3573     java  2     java 4989     java 5367     java  2     java 221     java 1101     java 2044     java 1093     java 2563     java 2012     java 5627     java  2     java 221     java 2105     java 2329     java 5691     java  2     java 5128     java 5277     java  2     java 128     java 3655     java 832     java 808     java 221     java 59     java 294     java 90     invoke null  1     java 43     java 483     java 55     java 247     java 229     java 132     java 149     java 499     java 508     java 210     java 196     java 715     java 703     java 568     java 248     java 84     java 4188     java 1467     java 1490     java 1475     java 1279     java 4031     java 3658     java 1151     java 332     java 1032     java 148     java 636     java 332     java 579     java 150     java 135     java 196     java 134     java 104     java 380     java 235     java  2     java 62     java 43     java 483     java 648     java 603     java 1465      General Information     reported by       Marcel Bruch    anonymous id      f8087d7b 9d38 4c73 aeb1 6991603c2a84    eclipse build id  4 4 1 M20140925 0400    eclipse product   org eclipse epp package jee product    operating system  MacOSX 10 10 2  x86 64    cocoa    jre version       1 8 0 20 b26The following plug ins were present on the execution stack         1  com google inject 3 0 0 v201312141243    2  org eclipse core commands 3 6 100 v20140528 1422    3  org eclipse core databinding observable 1 4 1 v20140210 1835    4  org eclipse core databinding 1 4 2 v20140729 1044    5  org eclipse core runtime 3 10 0 v20140318 2214    6  org eclipse e4 core commands 0 10 2 v20140424 2344    7  org eclipse e4 core contexts 1 3 100 v20140407 1019    8  org eclipse e4 core di 1 4 0 v20140414 1837    9  org eclipse e4 ui workbench 1 2 1 v20140901 1244    10  org eclipse e4 ui workbench renderers swt cocoa 0 11 200 v20140417 0906    11  org eclipse e4 ui workbench renderers swt 0 12 1 v20140903 1023    12  org eclipse e4 ui workbench swt 0 12 100 v20140530 1436    13  org eclipse equinox app 1 3 200 v20130910 1609    14  org eclipse equinox launcher 1 3 0 v20140415 2008    15  org eclipse jface 3 10 1 v20140813 1009    16  org eclipse recommenders injection 2 1 12 v20150212 1812    17  org eclipse recommenders snipmatch rcp 2 1 12 v20150212 1812    18  org eclipse recommenders snipmatch 2 1 12 v20150212 1812    19  org eclipse recommenders utils 2 1 12 v20150212 1812    20  org eclipse swt 3 103 1 v20140903 1938    21  org eclipse ui 3 106 0 v20140812 1751    22  org eclipse ui ide application 1 0 500 v20140514 2033    23  org eclipse ui ide 3 10 1 v20140828 0944Please note that   Messages  stacktraces  and nested status objects may be shortened   Bug fields like status  resolution  and whiteboard are sent  back to reporters   The list of present bundles and their respective versions was  calculated by package naming heuristics  This may or may not reflect reality Other Resources   Report      Manual  Thank you for your assistance Your friendly error reports inbox  ,1
531048, GTK3  Large problems drawing ownerdraw tables,  ,2
130545,Permgen memory leak on ant run, 3 2M5 on Windows XP SP2  Sun JDK6 beta  but noticed on JDK5 as well On my RCP product in the Product Configuration editor I click on the Eclipse Product export wizard and click Finish to export the product just like last time  Each time I do this about 10M of permanent generation space is leaked  You can see it being leaked using the plug in in   According to that tool  the permgen space is before export    39793Kafter 1 export   47788after 2 exports  58915after 3 exports  64131  gc weak mem management starts to fight it after 4 exports  64117  but isn t quite able to keep up after 5 exports  55684  each one is slower than the last until finally    after 6 exports  java lang OutOfMemoryError  PermGenSpace   The dialog says the error occured in build xml line 147Eclipse won t do any further exports until you restart it  ,2
423407,Feature  Provide a cheat sheet for ReqIF structure, Even after reading the tutorial  I feel difficult to grasp all ReqIF concepts Maybe a simple che Such che ,2
179578, EditorMgmt  OpenMultipleEditorTest testOpenMultipleEditors  running, org eclipse ui tests performance OpenMultipleEditorTest testOpenMultipleEditors  is running 30  slower since the first build of 3 3 See  ,2
119248, RulersGrid  Snap to Grid should allow snapping from any side, It seems that Snap only snaps to left or top grid lines but not to rightor bottom grid lines  It is nice if I can snap to any side of the grid ,2
247891,Consider having all  remote  server adapers, Or   If we can not convince the various  server teams  to host them  we could have our own eclipse org site only for continuity of legacy adapters  ,2
