403467, e4  Task List Disappears when restarting, Today s Eclipse LogEver since upgrading to Juno SR2 my Mylyn task list is empty each day when I start Eclipse  I have tried restoring  both to the original directory and a new directory but the next day the task list is empty again Originally I upgraded via the automatic update  Later I downloaded the J2EE package and re installed I attached the contents of my Eclipse log from today  ,1
384447,Provide CDO support for Intent, This feature request is about providing a basic CDO support for Intent  allowing to     create an Intent Repository from a CDO Repository  open  edit and save Intent Documents located on a CDO Repository through the Intent Editor  allow real time updates  when a user makes a change on the Intent Document and commit  all other users see their editors updated in real time   allow synchronization of models located on a cdo repository  allow all Intent clients  compiler  synchronizer  Indexer     to work on a CDO based Intent repository ,1
495185, Genmodel Editor  IndexOutOfBoundsException when adding entries to tables, Various tables in the Genmodel Editor throw IndexOutOfBoundsException When the  Plus  button is clicked an entry is added to the table  without any label  only visible by clicking on it   Only 2 6 entries  depends on each table  can be added  After th  Root View  gt  Edit  gt  Edit Plug in Variables  Root View  gt  Editor  gt  Editor Plug in Variables  Root View  gt  Model  gt  Model Plug in Variables  Root View  gt  Model Class Defaults  gt  Static Packages  Root View  gt  Templates  amp  Merge  gt  Template Plug in Variables  Root View  gt  Tests  gt  Tests Plug in Variables  EAttribute View  gt  Property Filter FlagsThe StackTrace org eclipse emf common util BasicEList BasicIndexOutOfBoundsException  index 4  size 4java 346 java 1309 java 450 java 224 java 71 java 66 java 469 java 206 java 149 java 42 java 153 java 171 java 196 java 149 java 42 java 153 java 171 java 158 java 118 java 718 java 453 java 309 java 152 java 336 java 42 java 50 java 173 java 333 java 722 java 184 java 144 java 84 java 5208 java 1340 java 1366 java 1345 java 4062 java 3334 java 1674 java 1986 java 5820 java 2894 java 5479  gtk main do event Native Method java 9545 java 1275  g main context iteration Native Method java 2495 java 4130 java 1119 java 336 java 1020 java 150 java 687 java 336 java 604 java 148 java 138 java 196 java 134 java 104 java 388 java 243 invoke0 Native Method java 62 java 43 java 498 java 673 java 610 java 1519 java 1492  ,1
491329,Provide a possibility for static testers,  ,1
384181,NullPointerException in EntityListener isOverriddenEvent, Build Identifier  2 3 0 v20110604 r9504At the beginning of a multithreaded batch we get sometimes a npe java lang NullPointerExceptionjava 316 java 633 java 200 java 1169 java 1014 java 921 java 3897 java 3846 java 5821 java 1275 invoke0 Native Method java 39 java 25 java 597 java 358 Reproducible  Sometimes ,2
311874, Group by Namespaces  hides other resources, Build Identifier  Eclipse  20100218 1602  PDT  SDK   2 1 1v20090707 1108  PDT  2 1 3v20090914 1400  Eclipse EPP PHP Package  AND Eclipse  3 5 2  build  M20100211 1343  PDT  SDK   2 1 1v20090707 1108  PDT  2 1 3v20090914 1400Image the following project outline  just some top level folders    src  js  templates  images  cssNow under src there are my php files  I added src to my  Source  Folders in the project properties When I turn on the setting  group by namespaces   my top level representation changes to this   namespace one  namespace two  namespace tree     I can only access my php files  all others are hidden  Instead  please just group the namespaces  th According to the example above  this would be   src   namespace one   namespace two   namespace trhee  js  templates  images  cssSo I am able to access other files of my project  while I have a namespace concentrated view on my php files  At the moment  the  group by namespace  setting is totally unusable  Keep in mind  less projects are working with php files only A little other thing  Wouldn t be the  package  icon more suitable  instead of the big  fat  green N which pulls every attention from the user  it could get  everytime  For me this would lead to a more consistent UI overall Reproducible  Always ,2
448406,Consider the tags   noimplement    noextend  tags,  ,2
360468,Improve  Open Resource  dialog filtering sort order,  This probably does not belong in JDT  but I m not sure what the platform product name is  sorry The  Open Resource  dialog  Ctrl Cmd Shift R  should sort classes with fewer capital letters earlier than those with more For instance  I have two files ConstantStringMap javaConstString javaCurrently  they sort in the above order   This means I  must  leave the home row and arrow down to get to the ConstString file   If they sorted in the opposite order  one could type  CSM  or  ConstStrM  to eliminate the ConstString item from the list  and hit  lt enter gt  directly from the input field   The camel caps matching already significantly improves opening resources with long names   The UI s current behavior of preferring longer names limits its utility for short resources    Configuration Details   Product  Eclipse SDK 3 7 1 v201109091335  org eclipse sdk ide Installed Features  org eclipse jdt 3 7 1 r371 v20110810 0800 7z8gFcoFMLfTabvKsR5Qm9rBGEBK ,2
417343,Migrate to latest EMF Compare,  ,2
460734,Provide better help regarding the content of the committer election merit statement, Committer elections require a statement of merit  We should provide more help for nominators to make sure thIdeally  a nomination s statement of merit will list a handful of contributions  with links  made by the nominee  Rationalization thThere is some discussion on  ,2
