425941,Compilation error when renaming macro, Eclipse IDE for C C   DevelopersVersion  Kepler Service Release 1Build id  20130919 0819When attempting to rename a macro in an external file  header   the refactoring tool does not update references resulting in a compilation error Steps to reproduce the bug 1  Create a header file named h1 h with the following code                                        file h1 h define MACRO1 ifdef MACRO1        int c   20  endif                                    2  Create a C file with the following code                                      include  lt stdio h gt  include  h1 h extern int c int main        ifdef MACRO2        printf   d   c       endif    printf   d   13      output  13    return 0                                       3  Apply the Rename to the MACRO1 inside h1 to MACRO2                                        define MACRO2 ifdef MACRO1    Missing reference    int c   20  endif                                     Thanks in advance ,3
425491,Compilation error when renaming macro to an invalid name, Eclipse IDE for C C   DevelopersVersion  Kepler Service Release 1Build id  20130919 0819Reproducing the bug Consider the following code                Original Version                 define A    Macro to be renamedint main int argc  char   argv    ifdef A    int a   1  else    int b   1  endif    return a                                                 Now  let s try to rename macro A to an invalid name  not A               Refactored Version                define not A    Incorrect renamingint main int argc  char   argv    ifdef A    int a   1  else    int b   1  endif    return a                                                 After renaming A to  not A   a compilation error is thrown  An option to solve this would be checking if the renaming is a well formed name Thanks in advance  ,3
482017,Consider automatically feeding events into the newsfeed, Corresponding news entries could appear  for example  a couple of weeks ahead of the event date I m pretty sure th ,3
508546,Provide guidance for including vendor company specific links,  ,3
296095,Deleting the Debug Release folder  from outside eclipse  causes exception, User Agent        Mozilla 5 0  Windows  U  Windows NT 5 1  en GB  rv 1 9 1 5  Gecko 20091102 Firefox 3 5 5Build Identifier  20090920 1017If the Debug Release folder for a project is deleted  from outside eclipse  i e  from the command line   then from within eclipse  a build of the project is attempted  the following exception is logged org eclipse core internal resources ResourceException  Resource   test Debug sources mk  does not exist         java 319         java 196         java 356         java 459         java 153 etc    I guess to fix this  the project would need to be automatically refreshed before the build started  However  I m not sure if this is a bug  or just the way it should behave  Reproducible  AlwaysSteps to Reproduce 1  Build a project in debug mode 2  Delete the created Debug folder from outside eclipse 3  Build the project again  ,3
354652,Editor code templates should only include valid templates, Looking It seems code templates should be contributed by the UI plug in of a generator or compiler     since some are tied to a specific compiler generator  Others are  basic   and possibly should be included by Core  There needs to be some discussion on this  if there hasn t been discussion already  ,3
426891, Refactoring  Renaming a macro to an address reference shouldn t be allowed, Eclipse IDE for C C   DevelopersVersion  Kepler Service Release 1Build id  20130919 0819Reproducing the bug Consider the following code          Original Version          define identifier 0float gvar 0    1 void f 0        int var 0    1     var 0   100  float f 1 float var 0       return gvar 0                                    Now  let s rename the macro  identifier 0  to   amp identifier 0 Applying the refactoring            Refactored              define  amp identifier 0float gvar 0    1 void f 0        int var 0    1     var 0   100  int f 1 int var 0       return var 0                                   The tool shouldn t allow to apply invalid transformations like this  Notice thThanks in advance  ,3
258885,NullPointerException in SubSystemServiceWizardPage if subsystem   does not provide any service , Build ID  M20080911 1700Steps To Reproduce 1  We are extending RSE and have come across this problem Description  We have a subsystem which does not provide any instance of IService class  its SubSystemConfiguration uses default implementations of getServiceType    getServiceImplType    getService   which return null    Also we would like to use SubSystemServiceWizardPage as connection wizard page for this subsystem  But it requires IService from the SubSystemConfiguration and if it is null then it pops up annoying  NullPointerException  dialog and shows some empty entry in left bottom tree  We suggest following ways to fix it  1  Enhance FactoryServiceElement class so it is able to process null IService instance  E  g  it may use some IService stub if it gets null from SubSystemConfiguration  Here is proposed source code of getService   method of FactoryServiceElement       public IService getService             IService result   super getService            if  result    null                return new NoService                      return result             private static final class NoService implements IService            public String getDescription                 return  No service is provided by this subsystem                       public String getName                 return  No service                      public void initService IProgressMonitor monitor                       public void uninitService IProgressMonitor monitor                       public Object getAdapter Class adapter                return null                  2  Make   serviceElements  field of SubSystemServiceWizardPage accessible for subclasses  In this case we will create a subclass of SubSystemServiceWizardPage  override getServiceElements   in our code and populate   serviceElements  with fixed FactoryServiceElement    3  Eliminate wh It has low cohesion  it must return ServiceElement   and do nothing more while it returns ServiceElement   and  populates some field of the instance  In this case we will create a subclass of SubSystemServiceWizardPage  override getServiceElements   in our code and return fixed ServiceElement   More information  ,3
366270,Indigo C   IDE on OSX freezes, Build Identifier  20110916 0149Eclipse will freeze while typing c   code in the editor  resulting in the spinning beachball and requiring a forced quit  This can happen every few minutes  sometimes it happens after an hour or two  I feel it might have something to do with cmd space autocomplete or with autosaving because it happens   No repro steps other than Start eclipse  author c   class  using cmd space to autocomplete  Eventually  it will freeze and require a forced quit    Restart  type a few lines  it freezes  force quit I ve updated cdt  to latest and this has not solved the problem Reproducible  Sometimes ,3
395222,Order of Linker variables in linker command puts  L s and  l s before list of  o s and  o, When a new project is created by the IDE it populates the C   Build   gt  Settngs   gt  Tool Settings   gt GCC C   Linker   gt  Command Line Pattern thus        COMMAND    FLAGS    OUTPUT FLAG    OUTPUT PREFIX   OUTPUT    INPUTS      Known bugs in some version of gcc g    I am using 4 6 3  require the linker paths   L  and link files   l  to appear AFTER the list of object files and the   o executable fiie name  arguments    FWIW   I m sure most people who would read this bug report already know this   Most everyone from newbie on up  doesn t  The default command line pattern places the lib paths and files BEFORE the object files and  o parm There is a simple fix for users   change the pattern to       COMMAND    OUTPUT FLAG    OUTPUT PREFIX   OUTPUT    INPUTS    FLAGS     Proposed Solution   Change the CDT IDE to use the above user solution as its default value    Configuration Details   Product  Eclipse 1 5 1 20120828 0743  org eclipse epp package cpp product Installed Features  org eclipse platform 4 2 1 v20120814 120134 9JF7BHVGFyMveli1uX6aTH0q eAap6PAgOP5mO ,3
445002,ReportDesigner DataSet Expression Builder   Unhandled event loop exception, Property Binding Dialog   Try to open the Expression Builder via fxAfter a while if I try to open the  Expression Builder  in the  Property Binding  via the button  fx  in the  Data Set Editor  of the  Report Designer  of Birt  Version 4 4  the  Expression Builder  doesn t open  Instead I can find a  Unhandled event loop exception  in the  Error Log  of Eclipse Plug in  org eclipse uiSeverity  ErrorAll retries fails then  I have to restart Eclipse can open twice or three times the  Expression Builder  and then the exception is thrown again If I open the message the following stack trace is shown java lang ClassCastException  org apache xerces parsers XIncludeAwareParserConfiguration cannot be cast to org apache xerces xni parser XMLParserConfiguration lt init gt  Unknown Source  lt init gt  Unknown Source  lt init gt  Unknown Source newDocumentBuilder Unknown Source java 125 java 111 java 673 java 569 java 511 java 161 java 143 java 1099 java 435 java 1101 java 183 java 146 java 127 java 57 java 238 java 84 java 4353 java 1061 java 4172 java 3761 java 832 java 808 java 111 java 102 java 472 java 85 java 70 java 214 java 831 java 42 java 50 java 178 java 828 java 1472 java 1237 java 252 java 249 java 311 java 84 java 4353 java 1061 java 4172 java 3761 java 1151 java 332 java 1032 java 148 java 636 java 332 java 579 java 150 java 135 java 196 java 134 java 104 java 382 java 236 invoke0 Native Method java 57 java 43 java 606 java 648 java 603 java 1465 java 1438  ,3
288048,Auto versioning, User Agent        Mozilla 5 0  Windows  U  Windows NT 6 1  en US  rv 1 9 1 2  Gecko 20090729 Firefox 3 5 2   NET CLR 3 5 30729 Build Identifier  20090619 0625I haven t seen a request for auto versioning in CDT  so I filed one Reproducible  Always ,3
451278, Mars aggregator  don t allow multiple  types  of the same feature  SDK  Sources  runtime , In order to reduce the amount of choices in the Mars aggregator and make easier for users to know whEach project should choose which one of these features makes the most sense for their user and only categorize this one  ,3
199388,Type Hierarchy view should provide override functionality as per JDT, Build ID  I20070621 1340Steps To Reproduce The Type Hierarchy view is useful  and is similar to the JDT s Hierarchy view  However the functionality of the CDT version is limited compared to the JDT version  In particular  an immensely useful function is to be able to use this view to create overridden versions of inherited methods  This would be useful addition More information  ,3
