443063,Classes in javafx embed swt cannot be resolved before manually adding the jfxswt jar , I downloaded the Luna e fx clipse distribution from the addons website and tried to use the JavaFX SWT interoperability  But the respective classes cannot be resolved by the IDE  when coding  In order to be able to use javafx embed swt FXCanvas  I added the jfxswt jar as an external library to the  installed JRE  of th ,3
430184,test  modify  and release karaf features for ActiveMQ provider,  ,3
426464,MOXyJsonProvider doesn t allow the injection of the Marshaller object, When using the original JAX B implementation in Jersey it was possible to inject and configure a Marshaller using an injected ContextResolver as per AbstractJaxbProvider  This would allow clients to override properties of the resolver in a case by case basis using code similar to below  Providerpublic class SelectiveMarshaller    implements ContextResolver lt Marshaller gt           JAXBContext context             public SelectiveMarshaller          Context JAXBContext context           super           this context context           Override    public Marshaller getContext Class lt   gt  c           try              return context createMarshaller             catch  JAXBException e               throw new WebApplicationException e                 Unfortunately MOXyJsonProvider is hard coded to always get the Marhsaller Unmarshaller from the JAXBContext directly  This prevents clients from being able to selectively control the creation marshall object  ,3
508890,Explicit Upper Lower Case for DB Artefacts to be configurable,  ,3
288508, fiximprove    docs   Java ME Development User Guide  gt  Tasks  gt  Localize Strings,  ,3
235841, releng  Provide  launch and config ini files for JUnit tests,  ,3
412957,Unhandled NPE in oxm XMLRelationshipMappingNodeValue processChild XMLRelationshipMappingNodeValue java 87 , test srcI ve set up few tests to test inheritance  Some of them are  were  wrong as I was learning  Anyway  one test failed with NPE  see below Attaching the test sources zip Exception Description  An error occurred unmarshalling the documentInternal Exception  java lang NullPointerException java 980 java 588 java 182 java 28 Caused by  Exception  EclipseLink 25004   Eclipse Persistence Services   2 5 0 v20130507 3faac2b   org eclipse persistence exceptions XMLMarshalExceptionException Description  An error occurred unmarshalling the documentInternal Exception  java lang NullPointerExceptionjava 113 java 996 java 903 java 659 java 585 Caused by  java lang NullPointerExceptionjava 87 java 184 java 834 java 132 java 99 java 86 java 895  ,3
446734,provide straightforward way how to hide  type when marshalling subclasses to JSON, Details are provided here  ,3
360538,provide a playframework example, The PlayFramework provides JPA support currently through Hibernate   We should provide an example th ,3
361307,Remove the edt compiler s dependency on jface and eclipse ui, The org eclipse edt compiler plugin currently has a dependency on jface and eclipse ui  There is no good reason for this   There are some class dependencies on these plugins in compiler  but I think they are mostly unused classes  One major thing to do is to get rid of the EGLBasePlugin from this project  I took a look This plugin also has the constant for the vagenCompatOption  preference  and the aliasJSFHandlerNames  which was never even used in RBD  I saw many references in IDE to stuff th ,3
527950,eclipse for java ee developers, Expend eclipse function for  mips64el platformI  have got an eclipse source rpm package from the follow link and built out some RPMspackage for my platform My Platform info OS  Fedora 21Architecture  mps64elKernel  3 10 84Eclipse Luna SR1Now I want to install some software to expand my eclipse IDE  The plugins  such as  Eclipse IDE for java Developer   installed form menu Help   gt  Install new software doesn t fit my platform  Anyone can give some suggestions for my situation  and where can I get the source code for the following plugins so that I could build form source  1 Eclipse for Java EE Developers 2 Eclipse for maven projectThe attachment is  the patch for  my platform to build form eclipse 4 4 1 5 src rpm  ,3
176935,Provide GenPackage option to disable generation of editor, For core models with several packages  it is sometimes desirable to have an editor generated for only one of the packages  e g  if thCurrently  a workaround is to only generate the editor code for the desired package by selecting it in the GenModel editor and then running  Generate Editor   However  when sharing models with other people this policy cannot be easily enforced and there is the danger thAn option similar to the GenPackage option  Generate Model Wizard  would be useful to deactivate generation of editor classes and corresponding extension declarations for a number of packages  ,3
